,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0
07/31/2015 00:00:46,1.5625,0,0,1.5625,0.78125,44,44,43,45,45,4090.52783,4090.52783,4090.52783,4090.52783,39.5411263,15.6932831,2.65546441,2.49878931,99.7689743
07/31/2015 00:00:47,0,0,0,1.5625,0.390625,44,45,43,43,45,4090.52979,4090.52979,4090.52979,4090.52979,39.40814,15.4565582,2.68179941,2.49032116,99.76902
07/31/2015 00:00:48,1.5625,0,0,0,0.390625,45,44,44,45,45,4090.52759,4090.52759,4090.52759,4090.52759,39.64512,15.9006853,2.6534574,2.50613165,99.76897
07/31/2015 00:00:49,0,0,0,0,0,44,44,43,45,45,4090.52832,4090.52832,4090.52832,4090.52832,39.4101028,15.4484358,2.69082713,2.49419641,99.76898
07/31/2015 00:00:50,1.5625,0,0,3.125,1.171875,44,46,43,44,46,4090.52686,4090.52686,4090.52686,4090.52686,39.5899048,15.7444792,2.66462374,2.50285459,99.76894
07/31/2015 00:00:51,1.5625,0,0,0,0.390625,45,45,42,44,45,4090.52734,4090.52734,4090.52734,4090.52734,39.4162331,15.4785662,2.66533,2.491794,99.76896
07/31/2015 00:00:52,0,0,0,0,0,43,44,43,45,45,4090.53052,4090.53052,4090.53052,4090.53052,39.5862045,15.8182907,2.65054083,2.499781,99.76904
07/31/2015 00:00:53,1.5625,0,1.5625,1.5625,1.171875,43,45,43,43,45,4090.528,4090.528,4090.528,4090.528,39.33822,15.3662481,2.68490553,2.4886167,99.7689743
07/31/2015 00:00:54,6.25,1.5625,0,0,1.953125,44,45,42,45,45,4090.52759,4090.52759,4090.52759,4090.52759,40.10752,16.5653534,2.620459,2.52315187,99.76897
07/31/2015 00:00:55,1.5625,1.5625,0,0,0.78125,44,44,43,45,45,4090.529,4090.529,4090.529,4090.529,39.5872078,15.767087,2.66068864,2.50095,99.7690048
07/31/2015 00:00:56,0,1.5625,0,0,0.390625,44,45,44,45,45,4090.52734,4090.52734,4090.52734,4090.52734,39.673645,15.9199924,2.64831042,2.51046,99.76896
07/31/2015 00:00:57,0,0,0,0,0,45,44,42,45,46,4090.5293,4090.5293,4090.5293,4090.5293,39.3563766,15.3998823,2.675898,2.49109173,99.7690048
07/31/2015 00:00:58,0,0,0,0,0,43,45,42,43,45,4090.52759,4090.52759,4090.52759,4090.52759,39.59015,15.7154331,2.68981,2.505484,99.76897
07/31/2015 00:00:59,1.5625,1.5625,0,3.125,1.5625,44,45,43,42,45,4090.52783,4090.52783,4090.52783,4090.52783,39.6064529,15.8417511,2.6620357,2.495353,99.7689743
07/31/2015 00:01:00,1.5625,0,1.5625,0,0.78125,42,45,42,45,45,4090.5293,4090.5293,4090.5293,4090.5293,39.6054878,15.849103,2.66001058,2.511511,99.7690048
07/31/2015 00:01:01,1.5625,0,0,0,0.390625,43,45,44,44,45,4090.52783,4090.52783,4090.52783,4090.52783,39.3886337,15.4425,2.695736,2.492216,99.7689743
07/31/2015 00:01:02,0,0,0,0,0,44,44,43,43,46,4090.52759,4090.52759,4090.52759,4090.52759,39.55324,15.6380291,2.67585182,2.5041337,99.76897
07/31/2015 00:01:03,0,0,0,1.5625,0.390625,45,45,44,45,45,4090.52856,4090.52856,4090.52856,4090.52856,39.32301,15.3451567,2.69422555,2.49033928,99.76899
07/31/2015 00:01:04,0,0,0,0,0,43,45,43,45,45,4090.52856,4090.52856,4090.52856,4090.52856,39.6742439,15.87768,2.68815279,2.51255369,99.76899
07/31/2015 00:01:05,1.5625,0,0,1.5625,0.78125,44,45,43,44,44,4090.528,4090.528,4090.528,4090.528,39.3735657,15.3881817,2.72679377,2.49069357,99.7689743
07/31/2015 00:01:06,0,0,1.5625,1.5625,0.78125,44,45,43,44,46,4090.52832,4090.52832,4090.52832,4090.52832,40.72831,17.714489,2.60849,2.55222,99.76898
07/31/2015 00:01:07,0,0,0,1.5625,0.390625,45,45,43,44,45,4090.52856,4090.52856,4090.52856,4090.52856,40.3833122,17.1068859,2.63100266,2.50547981,99.76899
07/31/2015 00:01:08,1.5625,1.58730149,0,0,0.7874489,43,46,42,43,46,4090.52881,4090.52881,4090.52881,4090.52881,40.0110245,16.4417019,2.65799952,2.51776552,99.769
07/31/2015 00:01:09,0,0,1.5625,0,0.390625,43,44,42,44,44,4090.52759,4090.52759,4090.52759,4090.52759,39.3254738,15.2855177,2.69354248,2.48997068,99.76897
07/31/2015 00:01:10,1.5625,0,0,0,0.390625,43,44,43,44,45,4090.52539,4090.52539,4090.52539,4090.52539,39.510334,15.63496,2.67436266,2.50336671,99.76891
07/31/2015 00:01:11,0,0,0,1.5625,0.390625,43,44,43,44,45,4090.53052,4090.53052,4090.53052,4090.53052,39.41155,15.3391457,2.69950938,2.49392,99.7690353
07/31/2015 00:01:12,1.5625,0,0,0,0.390625,45,44,43,44,45,4090.52832,4090.52832,4090.52832,4090.52832,39.54202,15.6453028,2.6630578,2.50576329,99.76898
07/31/2015 00:01:13,1.5625,0,0,0,0.390625,44,44,43,45,45,4090.527,4090.527,4090.527,4090.527,39.4845238,15.6555061,2.64336658,2.49213672,99.76896
07/31/2015 00:01:14,1.5625,0,0,7.8125,2.34375,44,45,43,44,45,4090.53,4090.53,4090.53,4090.53,40.03179,16.6152458,2.61492157,2.51217914,99.76903
07/31/2015 00:01:15,6.25,3.125,4.6875,7.8125,5.46875,44,45,43,45,45,4090.529,4090.529,4090.529,4090.529,41.2824631,18.457,2.55034924,2.5711875,99.769
07/31/2015 00:01:16,0,1.5625,1.5625,4.6875,1.953125,43,45,43,44,45,4090.528,4090.528,4090.528,4090.528,40.51361,17.34778,2.57527471,2.5305202,99.7689743
07/31/2015 00:01:17,3.125,0,0,4.6875,1.953125,44,44,43,45,45,4090.52734,4090.52734,4090.52734,4090.52734,40.08511,16.611824,2.61585522,2.52093625,99.76896
07/31/2015 00:01:18,0,0,0,1.5625,0.390625,44,44,43,44,44,4090.52686,4090.52686,4090.52686,4090.52686,40.662056,17.436861,2.57989073,2.531757,99.76895
07/31/2015 00:01:19,7.8125,14.0625,20.3125,3.125,11.328125,54,49,45,45,54,4090.52954,4090.52954,4090.52954,4090.52954,46.829052,26.7610836,2.212536,2.6352973,99.76901
07/31/2015 00:01:20,14.0625,20.3125,15.625,18.75,17.1875,46,46,44,45,46,4090.52881,4090.52881,4090.52881,4090.52881,49.69103,31.2035923,2.04930043,2.687213,99.769
07/31/2015 00:01:21,1.5625,0,0,1.5625,0.78125,45,45,45,43,45,4090.528,4090.528,4090.528,4090.528,40.89935,17.852335,2.56868,2.52423,99.76898
07/31/2015 00:01:22,7.8125,4.6875,7.8125,9.375,7.421875,44,46,45,56,56,4090.52856,4090.52856,4090.52856,4090.52856,45.2784157,24.39185,2.313172,2.6294806,99.76899
07/31/2015 00:01:23,21.875,17.1875,26.5625,20.3125,21.484375,46,45,44,45,46,4090.52832,4090.52832,4090.52832,4090.52832,52.3074722,35.0340233,1.907196,2.74528527,99.76898
07/31/2015 00:01:24,1.5625,0,1.5625,9.375,3.125,46,45,44,45,46,4090.52783,4090.52783,4090.52783,4090.52783,41.88806,19.504406,2.50752425,2.54896975,99.7689743
07/31/2015 00:01:25,1.5625,4.6875,3.125,3.125,3.125,47,45,44,45,47,4090.52832,4090.52832,4090.52832,4090.52832,41.3317528,18.567667,2.53691649,2.58567548,99.76898
07/31/2015 00:01:26,1.5625,0,0,1.5625,0.78125,44,44,43,44,45,4090.52832,4090.52832,4090.52832,4090.52832,40.1681862,16.80746,2.59259033,2.529239,99.76898
07/31/2015 00:01:27,1.5625,1.5625,1.5625,3.125,1.953125,44,44,43,46,46,4090.527,4090.527,4090.527,4090.527,40.7191925,17.65042,2.56974578,2.55034614,99.76895
07/31/2015 00:01:28,1.5625,0,1.5625,6.25,2.34375,44,45,42,44,45,4090.52979,4090.52979,4090.52979,4090.52979,41.1044159,18.2127113,2.538933,2.575751,99.76902
07/31/2015 00:01:29,3.125,0,1.5625,3.125,1.953125,44,45,43,44,45,4090.52734,4090.52734,4090.52734,4090.52734,40.3968658,17.1268482,2.60206032,2.51806545,99.76896
07/31/2015 00:01:30,7.8125,12.5,15.625,46.875,20.703125,51,47,47,48,51,4090.529,4090.529,4090.529,4090.529,52.70039,35.4239769,1.903721,2.83400869,99.7690048
07/31/2015 00:01:31,18.75,10.9375,9.375,9.375,12.109375,44,45,45,45,45,4090.528,4090.528,4090.528,4090.528,44.5291138,23.4411049,2.371069,2.608974,99.76898
07/31/2015 00:01:32,1.5625,0,0,4.6875,1.5625,43,45,44,48,48,4090.52832,4090.52832,4090.52832,4090.52832,40.6617661,17.5601788,2.58983827,2.52308,99.76898
07/31/2015 00:01:33,4.6875,0,3.125,0,1.953125,43,44,43,43,45,4090.529,4090.529,4090.529,4090.529,40.8567619,17.8378353,2.571895,2.56992841,99.7690048
07/31/2015 00:01:34,1.5625,0,0,0,0.390625,43,44,43,43,45,4090.52759,4090.52759,4090.52759,4090.52759,39.87672,16.1702843,2.66277647,2.51395631,99.76897
07/31/2015 00:01:35,0,0,0,1.5625,0.390625,43,45,42,45,45,4090.52832,4090.52832,4090.52832,4090.52832,39.3465233,15.320694,2.703072,2.493208,99.76898
07/31/2015 00:01:36,1.5625,0,0,0,0.390625,46,44,43,44,46,4090.52783,4090.52783,4090.52783,4090.52783,40.10832,16.63764,2.636469,2.52199912,99.7689743
07/31/2015 00:01:37,0,0,0,1.5625,0.390625,43,44,43,45,45,4090.5293,4090.5293,4090.5293,4090.5293,40.0587769,16.5834713,2.62260413,2.51657772,99.76901
07/31/2015 00:01:38,1.5625,0,1.5625,1.5625,1.171875,44,44,42,46,46,4090.528,4090.528,4090.528,4090.528,40.66759,17.5380859,2.601243,2.53154182,99.7689743
07/31/2015 00:01:39,0,0,0,0,0,43,44,42,46,46,4090.52686,4090.52686,4090.52686,4090.52686,40.07189,16.6679764,2.63541317,2.514151,99.76895
07/31/2015 00:01:40,9.375,9.375,14.0625,40.625,18.359375,45,47,52,48,52,4090.494,4090.494,4090.494,4090.494,50.76016,32.9515724,1.996991,2.73099422,99.76814
07/31/2015 00:01:41,4.6875,14.0625,3.125,10.9375,8.203125,45,45,43,45,46,4090.564,4090.564,4090.564,4090.564,44.5397568,23.4538441,2.38349223,2.61537313,99.76985
07/31/2015 00:01:42,0,0,0,1.5625,0.390625,44,44,43,45,45,4090.52783,4090.52783,4090.52783,4090.52783,40.5687256,17.5147152,2.618111,2.53236437,99.76897
07/31/2015 00:01:43,0,0,0,3.125,0.78125,43,44,43,46,46,4090.5293,4090.5293,4090.5293,4090.5293,39.9480629,16.4869347,2.64149117,2.50330162,99.76901
07/31/2015 00:01:44,0,0,0,3.125,0.78125,44,44,43,43,45,4090.528,4090.528,4090.528,4090.528,39.86499,16.2868748,2.63683724,2.517101,99.76898
07/31/2015 00:01:45,3.125,0,0,6.25,2.34375,46,46,43,45,46,4090.527,4090.527,4090.527,4090.527,40.19038,16.8382931,2.61001587,2.518649,99.76895
07/31/2015 00:01:46,0,0,0,0,0,45,44,44,47,47,4090.52954,4090.52954,4090.52954,4090.52954,40.84279,17.9665279,2.56874,2.54399538,99.76901
07/31/2015 00:01:47,3.125,1.5625,0,1.5625,1.5625,43,44,42,44,44,4090.527,4090.527,4090.527,4090.527,39.4814453,15.6332951,2.66412473,2.50428963,99.76895
07/31/2015 00:01:48,1.5625,4.6875,0,4.6875,2.734375,43,44,42,49,49,4090.528,4090.528,4090.528,4090.528,40.7946548,17.8759632,2.544581,2.55736017,99.7689743
07/31/2015 00:01:49,3.125,0,1.5625,3.125,1.953125,43,44,43,45,45,4090.52979,4090.52979,4090.52979,4090.52979,40.1006622,16.7059555,2.60123134,2.516492,99.76902
07/31/2015 00:01:50,15.625,31.25,29.6875,29.6875,26.5625,45,47,51,49,51,4090.527,4090.527,4090.527,4090.527,53.6394119,37.09184,1.80445623,2.79251742,99.76895
07/31/2015 00:01:51,18.75,26.5625,31.25,34.375,27.734375,46,49,50,46,51,4090.52856,4090.52856,4090.52856,4090.52856,53.9141273,37.8959541,1.76589084,2.78235865,99.76899
07/31/2015 00:01:52,3.125,7.8125,6.25,10.9375,7.03125,44,46,43,46,46,4090.52759,4090.52759,4090.52759,4090.52759,44.19798,22.8812237,2.39067674,2.65928459,99.76896
07/31/2015 00:01:53,0,0,0,0,0,44,44,43,44,46,4090.52881,4090.52881,4090.52881,4090.52881,39.65424,16.071949,2.650597,2.49217772,99.769
07/31/2015 00:01:54,3.125,1.5625,0,0,1.171875,44,45,43,45,45,4090.52783,4090.52783,4090.52783,4090.52783,40.40188,17.145071,2.59619069,2.52649546,99.7689743
07/31/2015 00:01:55,0,0,0,0,0,43,45,43,46,46,4090.529,4090.529,4090.529,4090.529,40.5083656,17.31834,2.595546,2.53158641,99.7690048
07/31/2015 00:01:56,0,1.5625,1.5625,1.5625,1.171875,44,44,43,44,45,4090.529,4090.529,4090.529,4090.529,40.4933662,17.389595,2.57229114,2.53407121,99.769
07/31/2015 00:01:57,9.375,15.625,17.1875,14.0625,14.0625,45,49,53,47,53,4090.527,4090.527,4090.527,4090.527,46.4964943,26.19877,2.25447845,2.630562,99.76896
07/31/2015 00:01:58,10.9375,43.75,28.125,25,26.953125,45,45,44,44,45,4090.5293,4090.5293,4090.5293,4090.5293,53.3995132,35.5622559,2.00621414,2.6686883,99.76901
07/31/2015 00:01:59,1.5625,1.5625,0,1.5625,1.171875,44,45,42,44,45,4090.52832,4090.52832,4090.52832,4090.52832,40.40497,17.1534081,2.603238,2.52860355,99.76898
07/31/2015 00:02:00,0,0,0,1.5625,0.390625,43,45,42,45,45,4090.52856,4090.52856,4090.52856,4090.52856,39.92553,16.4223785,2.62724066,2.51966667,99.76899
07/31/2015 00:02:01,0,1.5625,0,1.5625,0.78125,44,45,43,44,45,4090.52783,4090.52783,4090.52783,4090.52783,39.6662979,15.9544582,2.64526963,2.500586,99.76897
07/31/2015 00:02:02,0,1.5625,1.5625,0,0.78125,42,45,43,45,45,4090.52783,4090.52783,4090.52783,4090.52783,39.7656555,16.0983219,2.64620781,2.51706529,99.7689743
07/31/2015 00:02:03,3.125,1.5625,1.5625,4.6875,2.734375,53,45,44,47,53,4090.527,4090.527,4090.527,4090.527,40.5499344,17.2708817,2.595553,2.56999469,99.76895
07/31/2015 00:02:04,28.125,6.25,34.375,35.9375,26.171875,46,46,46,47,47,4090.53027,4090.53027,4090.53027,4090.53027,54.5434761,38.52483,1.78666258,2.72843957,99.76903
07/31/2015 00:02:05,1.5625,0,1.5625,0,0.78125,44,45,44,45,45,4090.52856,4090.52856,4090.52856,4090.52856,39.7108459,16.0801067,2.701096,2.50451636,99.76899
07/31/2015 00:02:06,0,0,0,0,0,44,45,44,43,45,4090.52661,4090.52661,4090.52661,4090.52661,39.6412926,15.8068275,2.69352841,2.5085187,99.76894
07/31/2015 00:02:07,0,0,0,1.5625,0.390625,44,44,42,42,44,4090.529,4090.529,4090.529,4090.529,39.5402946,15.6481428,2.69177222,2.49926829,99.769
07/31/2015 00:02:08,1.5625,0,0,0,0.390625,44,45,44,44,45,4090.528,4090.528,4090.528,4090.528,39.89894,16.4001675,2.6461587,2.52053118,99.7689743
07/31/2015 00:02:09,3.125,0,1.5625,3.125,1.953125,44,44,44,44,45,4090.529,4090.529,4090.529,4090.529,40.21027,16.91917,2.61321473,2.52166319,99.7690048
07/31/2015 00:02:10,12.5,20.3125,34.375,39.0625,26.5625,45,47,50,49,50,4090.52637,4090.52637,4090.52637,4090.52637,53.4614944,37.0386848,1.82894218,2.7290585,99.7689362
07/31/2015 00:02:11,18.75,28.125,23.4375,35.9375,26.5625,46,46,52,50,52,4090.52856,4090.52856,4090.52856,4090.52856,53.54393,37.42692,1.81712747,2.788604,99.76899
07/31/2015 00:02:12,12.5,17.1875,15.625,68.75,28.515625,46,48,52,49,52,4090.53027,4090.53027,4090.53027,4090.53027,54.12729,38.1269722,1.82141685,2.85460782,99.76903
07/31/2015 00:02:13,29.6875,32.8125,39.0625,25,31.640625,51,57,52,53,57,4090.52637,4090.52637,4090.52637,4090.52637,54.7939377,38.5802727,1.82261789,2.920347,99.7689362
07/31/2015 00:02:14,50,45.3125,32.8125,42.1875,42.578125,47,48,53,48,53,4090.52759,4090.52759,4090.52759,4090.52759,60.29377,45.2021751,1.68710947,3.07713675,99.76897
07/31/2015 00:02:15,7.8125,9.375,3.125,4.6875,6.25,44,45,43,45,46,4090.52881,4090.52881,4090.52881,4090.52881,43.75209,22.2952461,2.47714663,2.64714932,99.769
07/31/2015 00:02:16,1.5625,0,0,1.5625,0.78125,44,46,44,43,45,4090.52856,4090.52856,4090.52856,4090.52856,39.9698753,16.6107769,2.66495,2.53207,99.76899
07/31/2015 00:02:17,1.5625,1.5625,3.125,1.5625,1.953125,44,45,44,46,46,4090.52832,4090.52832,4090.52832,4090.52832,40.42774,17.3793182,2.61026073,2.538583,99.76899
07/31/2015 00:02:18,1.5625,0,0,1.5625,0.78125,43,45,43,45,45,4090.52881,4090.52881,4090.52881,4090.52881,40.73157,17.7084465,2.6036787,2.547028,99.769
07/31/2015 00:02:19,1.5625,0,1.5625,1.5625,1.171875,44,44,42,44,45,4090.528,4090.528,4090.528,4090.528,40.5149,17.4542179,2.61869884,2.51685023,99.7689743
07/31/2015 00:02:20,14.0625,17.1875,10.9375,25,16.796875,46,56,52,53,53,4090.52856,4090.52856,4090.52856,4090.52856,49.51185,30.3555222,2.15156746,2.65674353,99.76899
07/31/2015 00:02:21,15.625,25,32.8125,37.5,27.734375,45,45,43,46,46,4090.528,4090.528,4090.528,4090.528,52.6791725,34.2944679,2.09374142,2.66394734,99.7689743
07/31/2015 00:02:22,3.125,0,0,4.6875,1.953125,43,45,43,46,46,4090.52881,4090.52881,4090.52881,4090.52881,40.6409264,17.6628819,2.614253,2.53524113,99.769
07/31/2015 00:02:23,18.75,7.8125,20.3125,43.75,22.65625,46,46,45,56,56,4090.52759,4090.52759,4090.52759,4090.52759,52.7274475,35.74166,1.89965641,2.74296045,99.76897
07/31/2015 00:02:24,0,6.25,6.25,7.8125,5.078125,44,45,43,44,45,4090.52856,4090.52856,4090.52856,4090.52856,43.2671,21.6817074,2.45500183,2.58694625,99.76899
