,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0
09/18/2015 00:00:22,26.5625,31.25,17.1875,15.625,22.65625,52,52,52,53,53,4090.53027,4090.53027,4090.53027,4090.53027,51.44211,31.6282978,2.51036716,3.536982,99.76903
09/18/2015 00:00:23,31.25,23.4375,15.625,12.5,20.703125,50,53,51,53,53,4090.52856,4090.52856,4090.52856,4090.52856,50.6297226,30.5671349,2.53430533,3.48118,99.76899
09/18/2015 00:00:24,25,29.6875,23.4375,9.375,21.875,51,53,50,54,54,4090.5293,4090.5293,4090.5293,4090.5293,52.2247124,32.716465,2.471148,3.497483,99.7690048
09/18/2015 00:00:25,26.5625,23.4375,18.75,10.9375,19.921875,51,53,51,53,53,4090.53027,4090.53027,4090.53027,4090.53027,50.72486,30.73627,2.50913453,3.47570157,99.76903
09/18/2015 00:00:26,26.5625,28.125,17.1875,14.0625,21.484375,51,54,51,53,54,4090.53,4090.53,4090.53,4090.53,50.74513,30.7617874,2.50495,3.470288,99.76903
09/18/2015 00:00:27,28.125,31.25,18.75,12.5,22.65625,51,54,50,53,54,4090.52832,4090.52832,4090.52832,4090.52832,52.01487,32.31409,2.49020767,3.46496153,99.76899
09/18/2015 00:00:28,28.125,32.8125,20.3125,15.625,24.21875,51,53,50,54,54,4090.52881,4090.52881,4090.52881,4090.52881,51.8849068,32.1344528,2.51648164,3.49438858,99.769
09/18/2015 00:00:29,28.125,28.125,20.3125,12.5,22.265625,52,52,51,54,54,4090.531,4090.531,4090.531,4090.531,51.15227,31.1506462,2.549776,3.47736239,99.76905
09/18/2015 00:00:30,28.125,31.25,23.4375,15.625,24.609375,51,53,51,53,53,4090.52881,4090.52881,4090.52881,4090.52881,52.76024,33.38789,2.44952917,3.51333284,99.769
09/18/2015 00:00:31,23.4375,25,14.2857132,10.9375,18.4151764,53,56,51,54,56,4090.53027,4090.53027,4090.53027,4090.53027,51.1021461,31.1002274,2.544829,3.453244,99.7690353
09/18/2015 00:00:32,25,25,19.9999981,14.0625,21.0156269,51,52,52,52,52,4090.529,4090.529,4090.529,4090.529,50.980896,30.88844,2.54705954,3.444638,99.769
09/18/2015 00:00:33,29.6875,31.25,26.5625,18.75,26.5625,53,54,50,55,55,4090.53027,4090.53027,4090.53027,4090.53027,52.72127,33.2413521,2.464736,3.50589466,99.7690353
09/18/2015 00:00:34,23.4375,26.5625,18.75,9.375,19.53125,51,53,51,53,53,4090.52856,4090.52856,4090.52856,4090.52856,51.5731544,31.75487,2.50294781,3.507098,99.76899
09/18/2015 00:00:35,29.6875,29.6875,18.75,10.9375,22.265625,51,53,51,53,53,4090.53,4090.53,4090.53,4090.53,51.8678932,32.0958443,2.50026941,3.51072955,99.76903
09/18/2015 00:00:36,26.5625,25,23.4375,17.1875,23.046875,51,54,51,54,54,4090.52856,4090.52856,4090.52856,4090.52856,53.255043,33.911087,2.4592123,3.5396266,99.76899
09/18/2015 00:00:37,31.25,29.6875,21.875,15.625,24.609375,51,54,51,53,54,4090.53,4090.53,4090.53,4090.53,51.4894524,31.6080132,2.529626,3.50315881,99.76902
09/18/2015 00:00:38,31.25,25,21.875,18.75,24.21875,53,53,53,54,54,4090.53027,4090.53027,4090.53027,4090.53027,53.5876961,34.4192276,2.425187,3.63263083,99.76903
09/18/2015 00:00:39,26.5625,28.125,23.8095226,21.875,25.0930061,52,54,51,55,55,4090.5293,4090.5293,4090.5293,4090.5293,54.30552,35.26222,2.39542031,3.6931026,99.7690048
09/18/2015 00:00:40,25,26.5625,18.4615364,10.9375,20.2403851,52,53,51,53,53,4090.52954,4090.52954,4090.52954,4090.52954,51.8563881,32.0372353,2.51262569,3.54071927,99.76901
09/18/2015 00:00:41,23.4375,25,20.3125,9.375,19.53125,53,53,51,54,54,4090.52979,4090.52979,4090.52979,4090.52979,51.6439476,31.8813667,2.48373652,3.5195775,99.76902
09/18/2015 00:00:42,29.6875,31.25,23.4375,28.125,28.125,53,56,51,53,56,4090.52856,4090.52856,4090.52856,4090.52856,52.7821579,33.36678,2.43921351,3.52099156,99.76899
09/18/2015 00:00:43,21.875,25,18.75,14.0625,19.921875,51,52,51,53,53,4090.53,4090.53,4090.53,4090.53,51.09118,31.09785,2.52086735,3.47354245,99.76903
09/18/2015 00:00:44,32.8125,34.375,18.75,10.9375,24.21875,52,52,50,53,53,4090.52979,4090.52979,4090.52979,4090.52979,51.35763,31.4707565,2.50153518,3.49549341,99.76902
09/18/2015 00:00:45,28.125,28.125,20.3125,23.4375,25,51,54,50,54,55,4090.529,4090.529,4090.529,4090.529,53.03633,33.65596,2.43805671,3.53285336,99.7690048
09/18/2015 00:00:46,34.375,26.5625,21.875,14.0625,24.21875,51,53,51,53,53,4090.529,4090.529,4090.529,4090.529,52.19144,32.51792,2.46842813,3.5832355,99.7690048
09/18/2015 00:00:47,28.125,21.875,14.0625,7.8125,17.96875,51,52,51,53,53,4090.53027,4090.53027,4090.53027,4090.53027,51.2543869,31.31033,2.52020574,3.478599,99.76903
09/18/2015 00:00:48,29.6875,34.375,25,18.75,26.953125,51,56,50,54,56,4090.52954,4090.52954,4090.52954,4090.52954,52.818737,33.3883553,2.45735812,3.53102922,99.76901
09/18/2015 00:00:49,20.3125,25,23.4375,14.0625,20.703125,51,53,50,52,53,4090.52954,4090.52954,4090.52954,4090.52954,51.18463,31.2309761,2.52970219,3.4856174,99.76901
09/18/2015 00:00:50,32.8125,32.8125,21.875,15.625,25.78125,51,53,50,53,55,4090.52954,4090.52954,4090.52954,4090.52954,51.21797,31.2560062,2.54076457,3.496689,99.76901
09/18/2015 00:00:51,23.4375,26.5625,25,23.4375,24.609375,53,54,52,54,54,4090.52954,4090.52954,4090.52954,4090.52954,53.4483337,34.20087,2.43477225,3.59305763,99.76901
09/18/2015 00:00:52,29.6875,34.375,18.75,23.4375,26.5625,51,53,52,57,57,4090.5293,4090.5293,4090.5293,4090.5293,53.6881065,34.5575829,2.42710114,3.68403673,99.7690048
09/18/2015 00:00:53,23.4375,23.4375,20.3125,18.75,21.484375,51,52,51,54,54,4090.52856,4090.52856,4090.52856,4090.52856,52.0960655,32.509346,2.50241661,3.57840323,99.76899
09/18/2015 00:00:54,31.25,31.25,25,31.25,29.6875,53,53,51,54,54,4090.53,4090.53,4090.53,4090.53,54.3262558,35.33227,2.408436,3.67605972,99.76903
09/18/2015 00:00:55,23.4375,25,23.4375,23.4375,23.828125,51,53,51,54,54,4090.53076,4090.53076,4090.53076,4090.53076,52.6847267,33.15315,2.494102,3.64491725,99.76904
09/18/2015 00:00:56,25,32.8125,21.875,23.4375,25.78125,53,54,52,55,55,4090.52832,4090.52832,4090.52832,4090.52832,52.3908539,32.84046,2.494747,3.59482431,99.76899
09/18/2015 00:00:57,28.125,25,25,23.4375,25.390625,51,52,51,53,53,4090.52979,4090.52979,4090.52979,4090.52979,53.6230621,34.4816742,2.429698,3.61009455,99.76902
09/18/2015 00:00:58,25,28.125,18.75,14.0625,21.484375,52,53,51,54,54,4090.52954,4090.52954,4090.52954,4090.52954,51.6155052,31.81966,2.5029664,3.52537179,99.76901
09/18/2015 00:00:59,25,26.5625,15.625,14.0625,20.3125,51,54,51,53,54,4090.529,4090.529,4090.529,4090.529,52.3232346,32.7482452,2.47862768,3.60252547,99.7690048
09/18/2015 00:01:00,31.25,34.375,23.4375,20.3125,27.34375,53,56,54,53,56,4090.53027,4090.53027,4090.53027,4090.53027,54.4299622,35.50925,2.39290619,3.67785215,99.7690353
09/18/2015 00:01:01,29.6875,32.8125,23.4375,23.4375,27.34375,52,53,52,53,55,4090.5293,4090.5293,4090.5293,4090.5293,54.353775,35.41419,2.39404345,3.75125432,99.7690048
09/18/2015 00:01:02,31.25,34.375,23.4375,21.875,27.734375,53,56,53,55,55,4090.53,4090.53,4090.53,4090.53,53.4723473,34.2216148,2.43373156,3.67178655,99.76903
09/18/2015 00:01:03,42.1875,42.1875,34.375,25,35.9375,52,55,52,54,54,4090.529,4090.529,4090.529,4090.529,57.14907,38.960556,2.29305744,3.903517,99.7690048
09/18/2015 00:01:04,25,37.5,32.8125,37.5,33.203125,51,53,52,54,54,4090.529,4090.529,4090.529,4090.529,54.9694977,36.1617851,2.37509036,3.84461045,99.769
09/18/2015 00:01:05,34.375,29.6875,29.6875,25,29.6875,53,54,52,55,55,4090.5293,4090.5293,4090.5293,4090.5293,55.65227,37.1445847,2.33145285,3.84845257,99.76901
09/18/2015 00:01:06,32.8125,35.9375,28.125,25,30.46875,52,54,51,54,54,4090.52954,4090.52954,4090.52954,4090.52954,55.57078,36.91616,2.35004425,3.77045679,99.76901
09/18/2015 00:01:07,31.25,32.8125,26.5625,21.875,28.125,51,53,51,53,54,4090.52954,4090.52954,4090.52954,4090.52954,53.5468521,34.2866974,2.43065786,3.6771946,99.76901
09/18/2015 00:01:08,34.375,25,18.75,29.6875,26.953125,52,52,51,53,53,4090.5293,4090.5293,4090.5293,4090.5293,53.09422,33.6864967,2.46135569,3.648638,99.76901
09/18/2015 00:01:09,29.6875,28.125,18.75,18.75,23.828125,51,53,51,54,54,4090.53052,4090.53052,4090.53052,4090.53052,54.62263,35.742588,2.37790966,3.67591476,99.7690353
09/18/2015 00:01:10,32.8125,29.6875,23.4375,21.875,26.953125,52,53,53,53,53,4090.529,4090.529,4090.529,4090.529,54.026,34.8671455,2.41027069,3.720142,99.7690048
09/18/2015 00:01:11,31.25,34.375,31.25,23.4375,30.078125,53,55,51,58,58,4090.529,4090.529,4090.529,4090.529,54.5263023,35.3631325,2.40696263,3.72315168,99.769
09/18/2015 00:01:12,37.5,42.1875,32.8125,20.3125,33.203125,54,55,51,56,56,4090.529,4090.529,4090.529,4090.529,55.7988968,37.09697,2.350583,3.752831,99.7690048
09/18/2015 00:01:13,32.8125,34.375,29.6875,31.25,32.03125,52,54,53,54,54,4090.53,4090.53,4090.53,4090.53,54.18494,34.9950447,2.43215752,3.70139837,99.76903
09/18/2015 00:01:14,29.6875,29.6875,25,25,27.34375,53,53,51,54,54,4090.5293,4090.5293,4090.5293,4090.5293,53.9310341,34.6766129,2.4398973,3.67941928,99.76901
09/18/2015 00:01:15,32.8125,31.25,29.6875,25,29.6875,52,54,52,57,57,4090.53052,4090.53052,4090.53052,4090.53052,55.4364662,36.7583656,2.36522126,3.74444938,99.7690353
09/18/2015 00:01:16,32.8125,37.5,21.875,20.3125,28.125,51,54,52,53,54,4090.52832,4090.52832,4090.52832,4090.52832,53.9420967,34.76149,2.437518,3.70969343,99.76898
09/18/2015 00:01:17,39.0625,29.6875,32.8125,29.6875,32.8125,53,55,53,54,55,4090.52979,4090.52979,4090.52979,4090.52979,55.36608,36.6709328,2.3678143,3.81344271,99.76902
09/18/2015 00:01:18,37.5,31.25,31.25,23.4375,30.859375,51,54,51,53,54,4090.52954,4090.52954,4090.52954,4090.52954,56.4968872,38.210598,2.31914,3.81713748,99.76901
09/18/2015 00:01:19,32.8125,28.125,28.125,25,28.515625,52,54,50,53,54,4090.5293,4090.5293,4090.5293,4090.5293,53.16327,33.77154,2.46983528,3.66228533,99.7690048
09/18/2015 00:01:20,31.25,26.5625,21.875,15.625,23.828125,51,53,51,53,53,4090.53027,4090.53027,4090.53027,4090.53027,52.626152,33.16167,2.46893334,3.60331488,99.76903
09/18/2015 00:01:21,35.9375,29.6875,21.875,18.75,26.5625,53,55,52,53,55,4090.52881,4090.52881,4090.52881,4090.52881,54.81421,35.9525948,2.38838339,3.69422746,99.76899
09/18/2015 00:01:22,35.9375,26.9841251,21.875,17.1875,25.4960289,55,56,54,56,56,4090.53,4090.53,4090.53,4090.53,53.22853,33.9108849,2.43472362,3.672011,99.76903
09/18/2015 00:01:23,29.6875,19.9999981,20.3125,21.875,22.9687519,53,53,51,54,54,4090.52979,4090.52979,4090.52979,4090.52979,53.0314178,33.571106,2.45464182,3.62657785,99.76902
09/18/2015 00:01:24,26.5625,23.4375,26.5625,23.4375,25,52,55,52,53,55,4090.529,4090.529,4090.529,4090.529,54.19634,35.1503334,2.39018178,3.64499354,99.769
09/18/2015 00:01:25,26.5625,31.25,25,20.3125,25.78125,51,53,51,53,53,4090.52979,4090.52979,4090.52979,4090.52979,53.13916,33.74483,2.45106769,3.63326478,99.76902
09/18/2015 00:01:26,29.6875,25,20.3125,20.3125,23.828125,51,52,51,53,55,4090.52954,4090.52954,4090.52954,4090.52954,53.2801056,33.9346771,2.448775,3.66568184,99.76901
09/18/2015 00:01:27,34.375,31.25,32.8125,21.875,30.078125,52,53,52,53,53,4090.52979,4090.52979,4090.52979,4090.52979,55.1141167,36.34761,2.37177682,3.73073649,99.76902
09/18/2015 00:01:28,37.5,37.5,39.0625,32.8125,36.71875,51,54,52,54,54,4090.53027,4090.53027,4090.53027,4090.53027,59.7242928,42.18435,2.20712781,3.83349323,99.76903
09/18/2015 00:01:29,28.125,29.6875,28.125,15.625,25.390625,53,54,50,54,54,4090.52783,4090.52783,4090.52783,4090.52783,53.774292,34.63008,2.44473577,3.66902685,99.7689743
09/18/2015 00:01:30,31.25,29.6875,31.25,29.6875,30.46875,52,56,52,59,59,4090.5293,4090.5293,4090.5293,4090.5293,56.71172,38.2111168,2.35277677,3.81743813,99.76901
09/18/2015 00:01:31,42.1875,28.125,31.25,28.125,32.421875,51,52,51,53,53,4090.53076,4090.53076,4090.53076,4090.53076,54.88424,35.9067039,2.40177274,3.75526285,99.76904
09/18/2015 00:01:32,31.25,26.5625,25,31.25,28.515625,51,54,51,54,54,4090.52881,4090.52881,4090.52881,4090.52881,53.67505,34.3933525,2.45171523,3.67412138,99.769
09/18/2015 00:01:33,34.375,35.9375,29.6875,25,31.25,52,58,51,56,58,4090.52979,4090.52979,4090.52979,4090.52979,54.9192848,36.0695953,2.37491918,3.70186687,99.76902
09/18/2015 00:01:34,32.8125,29.6875,20.3125,17.1875,25,52,54,51,54,54,4090.529,4090.529,4090.529,4090.529,52.8396378,33.3079147,2.49699879,3.617461,99.7690048
09/18/2015 00:01:35,26.5625,35.9375,23.4375,23.4375,27.34375,52,54,51,53,53,4090.52979,4090.52979,4090.52979,4090.52979,53.31298,33.9772949,2.45413184,3.67072439,99.76902
09/18/2015 00:01:36,28.125,35.9375,23.4375,20.3125,26.953125,55,55,52,53,55,4090.53076,4090.53076,4090.53076,4090.53076,54.7193146,35.74228,2.39889979,3.67170334,99.76904
09/18/2015 00:01:37,32.8125,28.125,20.3125,17.1875,24.609375,53,53,51,52,54,4090.5293,4090.5293,4090.5293,4090.5293,53.6409531,34.4143181,2.434133,3.6760006,99.7690048
09/18/2015 00:01:38,35.9375,32.8125,25,17.1875,27.734375,51,53,51,54,54,4090.5293,4090.5293,4090.5293,4090.5293,53.2939568,33.953373,2.4384892,3.66259074,99.7690048
09/18/2015 00:01:39,40.625,29.6875,26.5625,15.625,28.125,53,55,51,53,55,4090.52979,4090.52979,4090.52979,4090.52979,54.67844,35.765152,2.39114976,3.68744659,99.76902
09/18/2015 00:01:40,21.875,31.25,26.5625,20.3125,25,53,54,52,53,54,4090.529,4090.529,4090.529,4090.529,53.675,34.4651756,2.43102384,3.673265,99.7690048
09/18/2015 00:01:41,34.375,28.125,28.125,23.4375,28.515625,55,56,52,56,56,4090.5293,4090.5293,4090.5293,4090.5293,55.3860321,36.7888069,2.35782838,3.81019855,99.7690048
09/18/2015 00:01:42,37.5,31.25,29.6875,23.4375,30.46875,54,56,52,54,56,4090.53052,4090.53052,4090.53052,4090.53052,54.8700027,36.00079,2.39912057,3.70339274,99.7690353
09/18/2015 00:01:43,31.25,31.25,18.75,15.625,24.21875,53,54,51,54,54,4090.52979,4090.52979,4090.52979,4090.52979,52.41604,32.8324127,2.50356913,3.58743763,99.76902
09/18/2015 00:01:44,25,31.25,20.3125,10.9375,21.875,51,52,51,53,53,4090.52881,4090.52881,4090.52881,4090.52881,52.58885,33.1152763,2.4756515,3.61437869,99.76899
09/18/2015 00:01:45,26.5625,35.9375,17.1875,14.0625,23.4375,52,54,49,53,54,4090.52954,4090.52954,4090.52954,4090.52954,53.23912,34.0707359,2.42835,3.58372188,99.76901
09/18/2015 00:01:46,25,34.375,26.5625,15.625,25.390625,51,53,50,53,53,4090.53027,4090.53027,4090.53027,4090.53027,53.5837975,34.40073,2.42668867,3.77288055,99.76903
09/18/2015 00:01:47,37.5,37.5,25,9.375,27.34375,54,54,53,54,54,4090.52881,4090.52881,4090.52881,4090.52881,54.221962,35.52395,2.360102,3.91325355,99.769
09/18/2015 00:01:48,43.75,32.8125,21.875,25,30.859375,54,54,50,54,54,4090.5293,4090.5293,4090.5293,4090.5293,55.63611,37.4160652,2.29399061,3.99448824,99.7690048
09/18/2015 00:01:49,35.9375,32.8125,21.875,23.4375,28.515625,51,56,52,53,56,4090.52979,4090.52979,4090.52979,4090.52979,54.1057053,35.4695625,2.349913,3.94136143,99.76902
09/18/2015 00:01:50,32.8125,39.0625,29.6875,17.1875,29.6875,53,54,53,54,54,4090.529,4090.529,4090.529,4090.529,53.9833832,35.3091774,2.35195875,3.932244,99.769
09/18/2015 00:01:51,42.1875,42.1875,31.25,15.625,32.8125,55,56,52,54,56,4090.53,4090.53,4090.53,4090.53,55.6029663,37.4166,2.285906,3.97340584,99.76903
09/18/2015 00:01:52,39.0625,37.5,29.6875,14.0625,30.078125,56,56,51,54,56,4090.5293,4090.5293,4090.5293,4090.5293,53.7885971,35.1243668,2.34018636,3.9025104,99.7690048
09/18/2015 00:01:53,45.3125,35.9375,31.25,18.75,32.8125,56,55,52,54,56,4090.5293,4090.5293,4090.5293,4090.5293,55.61032,37.41112,2.25717282,4.103901,99.7690048
09/18/2015 00:01:54,45.3125,29.6875,23.4375,26.5625,31.25,56,55,51,55,56,4090.53076,4090.53076,4090.53076,4090.53076,55.6407127,37.428772,2.266948,3.96963286,99.76904
09/18/2015 00:01:55,35.9375,37.5,26.5625,20.3125,30.078125,54,55,50,53,55,4090.529,4090.529,4090.529,4090.529,54.7816277,36.3675575,2.31404638,3.96573663,99.769
09/18/2015 00:01:56,37.5,35.9375,31.25,18.75,30.859375,53,58,51,53,58,4090.52979,4090.52979,4090.52979,4090.52979,54.0511436,35.4132538,2.35550332,3.90927768,99.76902
09/18/2015 00:01:57,37.5,31.25,29.6875,25,30.859375,51,53,54,55,55,4090.528,4090.528,4090.528,4090.528,55.01577,36.5638847,2.32497883,3.912614,99.76898
09/18/2015 00:01:58,31.25,42.1875,20.3125,15.625,27.34375,52,59,50,54,59,4090.53052,4090.53052,4090.53052,4090.53052,53.3282967,34.49121,2.37970138,3.8581953,99.7690353
09/18/2015 00:01:59,26.5625,46.875,18.75,15.625,26.953125,51,55,51,54,55,4090.53,4090.53,4090.53,4090.53,53.3620224,34.5473137,2.36819625,3.875424,99.76902
09/18/2015 00:02:00,26.5625,37.5,32.8125,17.1875,28.515625,54,58,50,54,58,4090.52881,4090.52881,4090.52881,4090.52881,55.5963326,37.41304,2.30062819,3.97826648,99.769
09/18/2015 00:02:01,50,39.0625,35.9375,37.5,40.625,52,58,52,53,58,4090.5293,4090.5293,4090.5293,4090.5293,60.6104965,43.5266342,2.15985918,4.16036654,99.7690048
09/18/2015 00:02:02,39.0625,45.3125,28.125,28.125,35.15625,55,55,51,53,55,4090.53052,4090.53052,4090.53052,4090.53052,54.13812,35.536602,2.364306,3.92774558,99.7690353
09/18/2015 00:02:03,48.4375,34.375,25,14.0625,30.46875,53,58,53,53,58,4090.52856,4090.52856,4090.52856,4090.52856,55.8394737,37.663517,2.29876661,3.99004531,99.76899
09/18/2015 00:02:04,42.1875,32.8125,32.8125,20.3125,32.03125,55,55,51,53,55,4090.53,4090.53,4090.53,4090.53,55.0699272,36.6770058,2.33579,4.019115,99.76903
09/18/2015 00:02:05,40.625,40.625,28.125,20.3125,32.421875,55,53,52,53,55,4090.52979,4090.52979,4090.52979,4090.52979,55.02926,36.7128944,2.32132363,4.0124464,99.76902
09/18/2015 00:02:06,42.1875,29.6875,28.125,20.3125,30.078125,55,58,52,53,58,4090.52832,4090.52832,4090.52832,4090.52832,55.6438828,37.422184,2.30818534,3.95995235,99.76899
09/18/2015 00:02:07,46.875,31.25,25,15.625,29.6875,55,55,51,54,55,4090.52979,4090.52979,4090.52979,4090.52979,54.17654,35.53371,2.35654449,3.9248414,99.76902
09/18/2015 00:02:08,40.625,37.5,23.4375,18.75,30.078125,53,56,52,58,58,4090.53076,4090.53076,4090.53076,4090.53076,55.2297935,36.9674149,2.314826,3.985517,99.76904
09/18/2015 00:02:09,53.125,23.4375,26.5625,25,32.03125,53,54,51,53,54,4090.52783,4090.52783,4090.52783,4090.52783,56.581955,38.635582,2.2657795,4.04488134,99.7689743
09/18/2015 00:02:10,42.1875,32.8125,31.25,15.625,30.46875,53,54,51,53,54,4090.531,4090.531,4090.531,4090.531,54.6242638,36.1593933,2.3409245,3.98401952,99.76905
09/18/2015 00:02:11,31.25,45.3125,18.75,9.375,26.171875,55,55,51,53,55,4090.5293,4090.5293,4090.5293,4090.5293,55.2691345,36.85749,2.32194471,4.04454756,99.7690048
09/18/2015 00:02:12,43.75,32.8125,26.5625,20.3125,30.859375,52,53,51,53,53,4090.5293,4090.5293,4090.5293,4090.5293,55.4833221,37.1526833,2.31645131,3.93997812,99.7690048
09/18/2015 00:02:13,34.375,37.5,18.75,14.0625,26.171875,52,55,55,52,55,4090.52979,4090.52979,4090.52979,4090.52979,53.7975578,35.06096,2.373496,3.877211,99.76902
09/18/2015 00:02:14,32.8125,40.625,15.625,26.5625,28.90625,51,53,51,54,54,4090.5293,4090.5293,4090.5293,4090.5293,54.03383,35.424614,2.35557818,3.91702175,99.7690048
09/18/2015 00:02:15,42.1875,34.375,28.125,17.1875,30.46875,56,55,52,53,56,4090.529,4090.529,4090.529,4090.529,55.49142,37.25685,2.30041242,3.95207071,99.7690048
09/18/2015 00:02:16,37.5,32.8125,23.4375,14.0625,26.953125,56,54,52,53,55,4090.5293,4090.5293,4090.5293,4090.5293,54.46385,35.99578,2.32449079,3.96061277,99.7690048
09/18/2015 00:02:17,42.1875,39.0625,29.6875,21.875,33.203125,52,59,52,53,56,4090.52954,4090.52954,4090.52954,4090.52954,55.3507423,37.0746231,2.31855321,3.98691034,99.76901
