,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed"
07/30/2015 23:10:48,21.875,7.8125,17.1875,57.8125,26.171875,49,51,50,63,63,4090.52856,4090.52856,4090.52856,4090.52856,57.9866066,42.9017868,1.82114458,2.646931,99.76899
07/30/2015 23:10:49,17.1875,6.25,15.625,70.3125,27.34375,51,51,51,58,58,4090.52783,4090.52783,4090.52783,4090.52783,57.869873,42.7393723,1.82489717,2.6375742,99.7689743
07/30/2015 23:10:50,14.0625,6.25,25,60.9375,26.5625,52,50,49,57,57,4090.52686,4090.52686,4090.52686,4090.52686,57.9861069,42.87456,1.82699382,2.64618349,99.76894
07/30/2015 23:10:51,18.75,7.8125,28.125,57.8125,28.125,54,51,50,57,57,4090.529,4090.529,4090.529,4090.529,58.0757256,42.94221,1.83597338,2.636429,99.7690048
07/30/2015 23:10:52,17.1875,10.9375,23.4375,56.25,26.953125,55,52,50,54,55,4090.52856,4090.52856,4090.52856,4090.52856,58.0231056,42.92759,1.8305434,2.642184,99.76899
07/30/2015 23:10:53,12.5,4.6875,25,65.625,26.953125,53,51,51,56,56,4090.52881,4090.52881,4090.52881,4090.52881,57.68282,42.5575371,1.834673,2.619547,99.769
07/30/2015 23:10:54,17.1875,15.625,25,50,26.953125,51,52,49,59,59,4090.529,4090.529,4090.529,4090.529,58.0394478,42.928463,1.82599473,2.64118958,99.769
07/30/2015 23:10:55,17.1875,7.8125,25,56.25,26.5625,50,51,50,60,60,4090.527,4090.527,4090.527,4090.527,57.70745,42.60525,1.8293854,2.6194694,99.76895
07/30/2015 23:10:56,15.625,6.25,17.1875,67.1875,26.5625,50,50,50,58,58,4090.52881,4090.52881,4090.52881,4090.52881,58.0854378,42.9594879,1.82938683,2.64248824,99.76899
07/30/2015 23:10:57,9.375,7.8125,14.0625,71.875,25.78125,50,55,53,53,55,4090.52783,4090.52783,4090.52783,4090.52783,57.7158051,42.57817,1.83868384,2.6224,99.76897
07/30/2015 23:10:58,12.5,9.375,18.75,65.625,26.5625,49,52,52,61,61,4090.52881,4090.52881,4090.52881,4090.52881,58.21152,43.09915,1.82399249,2.66071916,99.769
07/30/2015 23:10:59,10.9375,9.375,4.6875,10.9375,8.984375,48,48,48,49,50,4090.5293,4090.5293,4090.5293,4090.5293,47.0353432,26.1575317,2.56229925,2.69960475,99.7690048
07/30/2015 23:11:00,1.5625,0,1.5625,0,0.78125,49,48,46,48,50,4090.52832,4090.52832,4090.52832,4090.52832,41.25612,17.6903267,2.88778543,2.51818752,99.76899
07/30/2015 23:11:01,0,0,0,0,0,48,48,45,48,49,4090.528,4090.528,4090.528,4090.528,40.6432533,17.3692017,2.82161736,2.50224853,99.76898
07/30/2015 23:11:02,1.5625,0,1.5625,0,0.78125,48,48,46,48,49,4090.52734,4090.52734,4090.52734,4090.52734,40.8665237,18.0130749,2.75961447,2.533696,99.76896
07/30/2015 23:11:03,0,1.53846145,0,0,0.384616852,47,49,47,48,48,4090.5293,4090.5293,4090.5293,4090.5293,39.73389,16.4497433,2.7858243,2.49409485,99.7690048
07/30/2015 23:11:04,0,0,0,0,0,47,48,46,48,49,4090.528,4090.528,4090.528,4090.528,39.97193,16.7951221,2.79883075,2.51039982,99.76898
07/30/2015 23:11:05,0,0,0,0,0,47,47,48,47,48,4090.52661,4090.52661,4090.52661,4090.52661,39.64052,16.1725483,2.82977033,2.49369764,99.76894
07/30/2015 23:11:06,0,0,0,0,0,47,47,46,49,49,4090.528,4090.528,4090.528,4090.528,39.9276047,16.5932159,2.81089568,2.510979,99.7689743
07/30/2015 23:11:07,0,0,0,0,0,46,48,47,48,48,4090.52856,4090.52856,4090.52856,4090.52856,39.61517,16.1903419,2.79769278,2.49263978,99.76899
07/30/2015 23:11:08,0,3.125,0,0,0.78125,47,48,46,48,48,4090.52881,4090.52881,4090.52881,4090.52881,39.950222,16.6695061,2.79848051,2.51460457,99.769
07/30/2015 23:11:09,0,0,0,0,0,47,47,46,47,48,4090.52881,4090.52881,4090.52881,4090.52881,39.5618172,16.14099,2.81040573,2.48970914,99.769
07/30/2015 23:11:10,0,0,0,1.5625,0.390625,47,48,47,48,49,4090.52759,4090.52759,4090.52759,4090.52759,40.02608,16.788023,2.778768,2.51765728,99.76897
07/30/2015 23:11:11,0,0,0,1.5625,0.390625,47,47,46,48,48,4090.52881,4090.52881,4090.52881,4090.52881,39.7299652,16.3426552,2.81366253,2.49701285,99.769
07/30/2015 23:11:12,0,0,0,0,0,46,48,47,48,48,4090.52783,4090.52783,4090.52783,4090.52783,39.9220848,16.6158848,2.80832624,2.50672841,99.7689743
07/30/2015 23:11:13,0,0,0,1.5625,0.390625,47,47,47,48,49,4090.52881,4090.52881,4090.52881,4090.52881,39.65178,16.167532,2.8082478,2.49427438,99.769
07/30/2015 23:11:14,0,0,0,0,0,46,48,46,47,49,4090.52856,4090.52856,4090.52856,4090.52856,40.7006226,17.80759,2.7473917,2.52892,99.76899
07/30/2015 23:11:15,1.5625,1.5625,0,1.5625,1.171875,46,48,47,48,49,4090.52686,4090.52686,4090.52686,4090.52686,40.12805,16.9030018,2.7838428,2.538358,99.76894
07/30/2015 23:11:16,21.875,40.625,34.375,31.25,32.03125,55,59,56,58,59,4090.52881,4090.52881,4090.52881,4090.52881,57.43845,39.8160973,2.07338572,3.02341175,99.769
07/30/2015 23:11:17,64.0625,54.6875,56.25,64.0625,59.765625,48,51,49,51,51,4090.528,4090.528,4090.528,4090.528,71.94827,56.8114662,1.81106722,3.44798279,99.7689743
07/30/2015 23:11:18,14.0625,6.25,18.75,7.8125,11.71875,48,51,50,50,51,4090.52734,4090.52734,4090.52734,4090.52734,47.5161743,27.0802689,2.496453,2.75839353,99.76896
07/30/2015 23:11:19,3.125,1.5625,3.125,3.125,2.734375,48,49,48,49,49,4090.52979,4090.52979,4090.52979,4090.52979,41.75103,19.0219021,2.76644564,2.572665,99.76902
07/30/2015 23:11:20,1.5625,0,1.5625,3.125,1.5625,48,49,47,48,49,4090.52856,4090.52856,4090.52856,4090.52856,41.0840263,18.34257,2.753566,2.560451,99.76899
07/30/2015 23:11:21,7.8125,15.625,12.5,7.8125,10.9375,49,50,49,49,50,4090.52759,4090.52759,4090.52759,4090.52759,46.91068,26.8899059,2.40355945,2.778951,99.76897
07/30/2015 23:11:22,18.75,29.6875,10.9375,20.3125,19.921875,51,57,49,50,56,4090.52759,4090.52759,4090.52759,4090.52759,52.2336578,33.20224,2.27297139,2.942571,99.76897
07/30/2015 23:11:23,6.25,18.75,7.8125,10.9375,10.9375,48,48,47,48,49,4090.52856,4090.52856,4090.52856,4090.52856,45.8443756,24.7535381,2.56200576,2.71149635,99.76899
07/30/2015 23:11:24,20.3125,32.8125,21.875,26.5625,25.390625,58,53,55,60,60,4090.52856,4090.52856,4090.52856,4090.52856,54.13713,35.29868,2.24002123,3.184223,99.76899
07/30/2015 23:11:25,14.0625,10.9375,9.375,12.5,11.71875,48,49,47,48,49,4090.52881,4090.52881,4090.52881,4090.52881,45.8640442,24.8950558,2.5521853,2.79203463,99.769
07/30/2015 23:11:26,4.6875,6.25,3.125,0,3.515625,46,49,47,49,49,4090.528,4090.528,4090.528,4090.528,42.7045021,20.7272282,2.66317439,2.55871224,99.7689743
07/30/2015 23:11:27,0,0,0,0,0,48,48,47,48,49,4090.52832,4090.52832,4090.52832,4090.52832,40.0651436,16.8196239,2.80465341,2.51350713,99.76898
07/30/2015 23:11:28,1.5625,1.5625,0,1.5625,1.171875,48,48,47,47,49,4090.52832,4090.52832,4090.52832,4090.52832,39.68931,16.2391758,2.81683588,2.4945,99.76898
07/30/2015 23:11:29,3.125,1.5625,3.125,1.5625,2.34375,47,49,47,48,49,4090.52832,4090.52832,4090.52832,4090.52832,40.5571747,17.6018353,2.75785685,2.53959,99.76899
07/30/2015 23:11:30,0,0,1.5625,1.5625,0.78125,47,48,47,48,49,4090.52832,4090.52832,4090.52832,4090.52832,40.19996,17.0866032,2.79487371,2.51382732,99.76898
07/30/2015 23:11:31,1.5625,3.125,1.5625,1.5625,1.953125,47,47,46,49,49,4090.52783,4090.52783,4090.52783,4090.52783,41.27675,18.7445126,2.708776,2.55366087,99.76897
07/30/2015 23:11:32,0,6.25,0,1.5625,1.953125,47,48,48,48,49,4090.52832,4090.52832,4090.52832,4090.52832,40.49294,17.5612736,2.7360518,2.51237488,99.76898
07/30/2015 23:11:33,1.5625,1.5625,1.5625,1.5625,1.5625,47,48,47,48,49,4090.52881,4090.52881,4090.52881,4090.52881,40.74005,17.9211063,2.74011779,2.53049064,99.769
07/30/2015 23:11:34,1.5625,1.5625,0,0,0.78125,47,48,48,48,48,4090.527,4090.527,4090.527,4090.527,40.19763,17.0943775,2.75972915,2.50567245,99.76896
07/30/2015 23:11:35,0,0,0,1.5625,0.390625,47,48,45,49,49,4090.52881,4090.52881,4090.52881,4090.52881,41.53239,19.0199013,2.67881322,2.54425454,99.769
07/30/2015 23:11:36,1.5625,0,1.5625,3.125,1.5625,48,48,46,48,49,4090.5293,4090.5293,4090.5293,4090.5293,40.9865074,18.2239933,2.72675562,2.5205934,99.7690048
07/30/2015 23:11:37,0,0,0,0,0,47,48,46,47,49,4090.52856,4090.52856,4090.52856,4090.52856,39.8912,16.6086273,2.77956271,2.50523853,99.76899
07/30/2015 23:11:38,0,0,0,1.5625,0.390625,47,47,46,48,48,4090.52661,4090.52661,4090.52661,4090.52661,39.6868477,16.2369862,2.80623412,2.49403119,99.76894
07/30/2015 23:11:39,1.5625,0,1.5625,0,0.78125,48,48,46,48,50,4090.529,4090.529,4090.529,4090.529,39.8346252,16.4553757,2.80893946,2.50617766,99.7690048
07/30/2015 23:11:40,0,0,0,0,0,47,48,46,47,48,4090.527,4090.527,4090.527,4090.527,39.61058,16.1089916,2.83427548,2.49162841,99.76895
07/30/2015 23:11:41,1.5625,1.5625,1.5625,3.125,1.953125,47,49,47,49,49,4090.52783,4090.52783,4090.52783,4090.52783,40.5916977,17.54285,2.76598525,2.52010775,99.7689743
07/30/2015 23:11:42,0,0,0,1.5625,0.390625,47,48,48,48,49,4090.53,4090.53,4090.53,4090.53,39.8841972,16.61647,2.79435778,2.49703074,99.76903
07/30/2015 23:11:43,0,0,0,1.5625,0.390625,48,48,46,48,48,4090.52759,4090.52759,4090.52759,4090.52759,39.72486,16.3091831,2.77830267,2.49951625,99.76897
07/30/2015 23:11:44,1.5625,1.5625,3.125,3.125,2.34375,47,47,48,48,48,4090.5293,4090.5293,4090.5293,4090.5293,40.3964348,17.33896,2.739033,2.50612426,99.7690048
07/30/2015 23:11:45,0,0,0,0,0,46,47,46,48,48,4090.52686,4090.52686,4090.52686,4090.52686,39.86623,16.4969425,2.79442215,2.50753069,99.76895
07/30/2015 23:11:46,1.5625,1.5625,0,0,0.78125,47,48,48,47,48,4090.52856,4090.52856,4090.52856,4090.52856,40.17359,17.0529327,2.76370955,2.52029061,99.76899
07/30/2015 23:11:47,1.5625,3.174603,1.5625,3.125,2.35614777,47,48,46,48,48,4090.52832,4090.52832,4090.52832,4090.52832,40.7668,17.9463615,2.72323918,2.5346036,99.76898
07/30/2015 23:11:48,0,0,0,0,0,47,47,46,48,49,4090.52881,4090.52881,4090.52881,4090.52881,39.72978,16.3314667,2.806654,2.49732828,99.769
07/30/2015 23:11:49,1.5625,0,0,0,0.390625,48,49,47,48,49,4090.527,4090.527,4090.527,4090.527,40.28521,17.2767963,2.74628949,2.52225637,99.76895
07/30/2015 23:11:50,0,0,0,1.5625,0.390625,47,48,46,48,48,4090.52979,4090.52979,4090.52979,4090.52979,39.64197,16.1928234,2.80713081,2.493301,99.76902
07/30/2015 23:11:51,3.125,1.5625,1.5625,1.5625,1.953125,47,48,45,48,48,4090.529,4090.529,4090.529,4090.529,41.30352,18.7020359,2.71544528,2.56935835,99.769
07/30/2015 23:11:52,3.125,0,0,1.5625,1.171875,48,48,48,48,48,4090.527,4090.527,4090.527,4090.527,40.4370728,17.3742828,2.78874254,2.5575223,99.76895
07/30/2015 23:59:05,10.9375,20.3125,10.9375,18.75,15.234375,45,46,44,45,46,4090.52783,4090.52783,4090.52783,4090.52783,48.4773827,30.6290741,2.09958315,2.52535748,99.7689743
07/30/2015 23:59:06,40.625,3.125,3.125,51.5625,24.609375,49,47,48,56,54,4090.52734,4090.52734,4090.52734,4090.52734,56.3196945,40.99345,1.76563776,2.62043786,99.76896
07/30/2015 23:59:07,42.1875,10.9375,4.6875,56.25,28.515625,49,47,45,58,55,4090.52881,4090.52881,4090.52881,4090.52881,57.8423843,42.82765,1.74068129,2.668343,99.769
07/30/2015 23:59:08,48.4375,1.5625,1.5625,53.125,26.171875,54,47,46,50,54,4090.52881,4090.52881,4090.52881,4090.52881,57.11828,41.9526024,1.76173234,2.64544034,99.769
07/30/2015 23:59:09,42.1875,4.6875,6.25,57.8125,27.734375,56,48,45,49,56,4090.52759,4090.52759,4090.52759,4090.52759,56.9053535,41.71651,1.77041554,2.62546444,99.76897
07/30/2015 23:59:10,51.5625,4.6875,1.5625,56.25,28.515625,50,49,47,56,56,4090.52856,4090.52856,4090.52856,4090.52856,57.4039726,42.30745,1.74611,2.64395237,99.76899
07/30/2015 23:59:11,53.125,4.6875,6.25,43.75,26.953125,53,48,45,51,53,4090.528,4090.528,4090.528,4090.528,56.9475632,41.7558022,1.76894355,2.629781,99.76898
07/30/2015 23:59:12,46.875,1.5625,1.5625,48.4375,24.609375,55,48,47,50,55,4090.52881,4090.52881,4090.52881,4090.52881,57.1604233,42.007637,1.734971,2.64698052,99.769
07/30/2015 23:59:13,48.4375,3.125,3.125,51.5625,26.5625,55,48,46,50,55,4090.52759,4090.52759,4090.52759,4090.52759,56.88289,41.71603,1.74281311,2.624904,99.76896
07/30/2015 23:59:14,45.3125,4.6875,1.5625,48.4375,25,52,48,46,53,53,4090.529,4090.529,4090.529,4090.529,57.09126,41.96018,1.73634136,2.645418,99.7690048
07/30/2015 23:59:15,51.5625,10.9375,3.125,54.6875,30.078125,54,51,46,57,57,4090.527,4090.527,4090.527,4090.527,57.0932121,41.9486732,1.72848535,2.64890623,99.76895
07/30/2015 23:59:16,45.3125,4.6875,4.6875,53.125,26.953125,48,48,45,58,55,4090.5293,4090.5293,4090.5293,4090.5293,57.17607,42.0429878,1.72348881,2.651526,99.76901
07/30/2015 23:59:17,29.6875,12.5,6.25,53.125,25.390625,52,48,46,52,52,4090.528,4090.528,4090.528,4090.528,56.9761772,41.83069,1.72290981,2.63155866,99.76898
07/30/2015 23:59:18,42.1875,1.5625,1.5625,59.375,26.171875,50,49,46,57,56,4090.528,4090.528,4090.528,4090.528,57.0595169,41.91912,1.73506594,2.64403176,99.7689743
07/30/2015 23:59:19,18.75,14.0625,9.375,34.375,19.140625,47,47,45,46,47,4090.52856,4090.52856,4090.52856,4090.52856,51.3742447,32.80698,2.1336236,2.70917177,99.76899
07/30/2015 23:59:20,3.125,1.5625,1.5625,0,1.5625,46,46,45,46,46,4090.52734,4090.52734,4090.52734,4090.52734,41.67216,18.0637131,2.72320771,2.535163,99.76896
07/30/2015 23:59:21,1.5625,1.5625,0,3.125,1.5625,44,45,44,45,45,4090.52954,4090.52954,4090.52954,4090.52954,40.9459267,17.0242519,2.72792053,2.54102731,99.76901
07/30/2015 23:59:22,3.125,0,3.125,10.9375,4.296875,44,45,43,46,46,4090.52759,4090.52759,4090.52759,4090.52759,40.4071274,17.35411,2.59876776,2.51581669,99.76897
07/30/2015 23:59:23,4.6875,3.125,3.125,4.6875,3.90625,44,44,43,45,46,4090.52856,4090.52856,4090.52856,4090.52856,41.73905,19.17695,2.549418,2.58066678,99.76899
07/30/2015 23:59:24,1.5625,1.5625,0,3.125,1.5625,45,46,43,46,46,4090.52881,4090.52881,4090.52881,4090.52881,41.1140671,18.3700485,2.57944679,2.55823445,99.769
07/30/2015 23:59:25,39.0625,7.8125,7.8125,31.25,21.484375,55,50,47,50,53,4090.49658,4090.49658,4090.49658,4090.49658,51.20931,33.52402,1.97855866,2.68773913,99.76821
07/30/2015 23:59:26,20.3125,4.6875,15.625,18.75,14.84375,46,46,44,47,47,4090.56,4090.56,4090.56,4090.56,47.81057,28.57167,2.19589615,2.688466,99.76976
07/30/2015 23:59:27,3.125,1.5625,1.5625,6.25,3.125,44,46,44,45,47,4090.52734,4090.52734,4090.52734,4090.52734,41.4103966,18.8283234,2.57042265,2.53740525,99.76896
07/30/2015 23:59:28,1.5625,1.5625,1.5625,3.125,1.953125,46,45,43,45,47,4090.52881,4090.52881,4090.52881,4090.52881,40.77123,17.7491913,2.626689,2.548198,99.769
07/30/2015 23:59:29,4.6875,1.5625,0,0,1.5625,45,45,44,45,45,4090.52734,4090.52734,4090.52734,4090.52734,40.2953873,16.90302,2.670233,2.51776838,99.76896
07/30/2015 23:59:30,4.6875,17.1875,3.125,14.0625,9.765625,47,49,46,55,55,4090.5293,4090.5293,4090.5293,4090.5293,45.1057777,23.97434,2.38385963,2.63742256,99.7690048
07/30/2015 23:59:31,25,20.3125,14.0625,37.5,24.21875,48,47,45,57,57,4090.528,4090.528,4090.528,4090.528,53.45276,36.67956,1.91283822,2.78417373,99.76898
07/30/2015 23:59:32,6.25,23.4375,25,43.75,24.609375,47,49,53,57,57,4090.528,4090.528,4090.528,4090.528,53.6967545,37.22765,1.897479,2.73793149,99.76898
07/30/2015 23:59:33,4.6875,3.125,3.125,6.25,4.296875,46,46,44,45,46,4090.52832,4090.52832,4090.52832,4090.52832,41.603447,19.0368481,2.63029814,2.55479717,99.76898
07/30/2015 23:59:34,3.125,0,3.125,4.6875,2.734375,44,46,44,44,46,4090.52832,4090.52832,4090.52832,4090.52832,41.4958267,18.7556782,2.622379,2.535515,99.76898
07/30/2015 23:59:35,3.125,6.25,4.6875,1.5625,3.90625,44,45,46,45,46,4090.52832,4090.52832,4090.52832,4090.52832,41.31645,18.48023,2.63116622,2.54790425,99.76898
07/30/2015 23:59:36,3.076923,1.53846145,1.53846145,4.615384,2.692306,44,45,43,45,45,4090.52759,4090.52759,4090.52759,4090.52759,40.7870941,17.6284714,2.658918,2.525724,99.76897
07/30/2015 23:59:37,3.125,0,0,1.5625,1.171875,45,46,44,46,46,4090.5293,4090.5293,4090.5293,4090.5293,41.02513,18.0156155,2.64812,2.561929,99.76901
07/30/2015 23:59:38,3.125,1.5625,1.5625,3.125,2.34375,44,45,42,45,45,4090.52734,4090.52734,4090.52734,4090.52734,40.0473633,16.6451073,2.67857218,2.50118685,99.76896
07/30/2015 23:59:39,6.25,6.25,4.6875,3.125,5.078125,44,46,44,44,46,4090.52954,4090.52954,4090.52954,4090.52954,41.5649,18.6861076,2.61802077,2.60030675,99.76901
07/30/2015 23:59:40,1.5625,1.5625,0,3.125,1.5625,45,45,43,44,46,4090.52881,4090.52881,4090.52881,4090.52881,40.0390434,16.47522,2.716307,2.5085566,99.769
07/30/2015 23:59:41,1.5625,0,0,4.6875,1.5625,45,55,44,45,55,4090.52539,4090.52539,4090.52539,4090.52539,40.9784851,18.0519848,2.636376,2.54862356,99.76891
07/30/2015 23:59:42,9.375,31.25,15.625,39.0625,23.828125,47,56,48,53,56,4090.53027,4090.53027,4090.53027,4090.53027,53.8712578,37.2061272,1.89515376,2.790714,99.76903
07/30/2015 23:59:43,3.125,1.5625,3.125,6.25,3.515625,44,45,43,45,46,4090.52832,4090.52832,4090.52832,4090.52832,41.176918,18.6321621,2.61472654,2.539633,99.76899
07/30/2015 23:59:44,4.6875,3.125,3.174603,12.5,5.871773,44,45,44,46,46,4090.52759,4090.52759,4090.52759,4090.52759,42.25379,20.03303,2.569628,2.56601882,99.76897
07/30/2015 23:59:45,1.5625,1.5625,1.53846145,0,1.16586685,45,46,44,43,46,4090.528,4090.528,4090.528,4090.528,40.7047539,17.6046848,2.66044545,2.51746774,99.7689743
07/30/2015 23:59:46,0,0,1.5625,0,0.390625,45,45,43,43,45,4090.52881,4090.52881,4090.52881,4090.52881,39.74745,16.0669956,2.703984,2.50854373,99.769
07/30/2015 23:59:47,0,0,0,1.5625,0.390625,43,45,43,46,46,4090.52856,4090.52856,4090.52856,4090.52856,39.5284843,15.58279,2.731536,2.4969573,99.76899
07/30/2015 23:59:48,1.5625,0,0,0,0.390625,44,46,43,45,46,4090.527,4090.527,4090.527,4090.527,39.6533051,15.8676348,2.75277,2.50357819,99.76895
07/30/2015 23:59:49,0,0,0,1.5625,0.390625,44,44,44,44,45,4090.5293,4090.5293,4090.5293,4090.5293,39.6185837,15.7988071,2.70944571,2.498782,99.7690048
07/30/2015 23:59:50,3.125,6.25,0,4.6875,3.515625,44,45,43,45,45,4090.528,4090.528,4090.528,4090.528,41.2250938,18.3508358,2.6048255,2.5812428,99.7689743
07/30/2015 23:59:51,0,3.125,0,4.6875,1.953125,44,46,45,45,46,4090.52832,4090.52832,4090.52832,4090.52832,40.35932,17.01934,2.659291,2.52638745,99.76898
07/30/2015 23:59:52,14.0625,15.625,12.5,9.375,12.890625,55,49,45,47,53,4090.52759,4090.52759,4090.52759,4090.52759,46.899704,26.9511833,2.26529217,2.66127086,99.76897
07/30/2015 23:59:53,18.75,14.0625,29.6875,48.4375,27.734375,54,48,45,47,53,4090.528,4090.528,4090.528,4090.528,54.1823845,38.0963821,1.82993484,2.80232239,99.7689743
07/30/2015 23:59:54,18.75,10.9375,43.75,54.6875,32.03125,46,48,45,57,57,4090.52856,4090.52856,4090.52856,4090.52856,55.5545769,39.7654762,1.80462646,2.79892,99.76899
07/30/2015 23:59:55,17.1875,25,50,31.25,30.859375,57,48,46,47,56,4090.528,4090.528,4090.528,4090.528,55.5437965,39.7619476,1.79163194,2.92554545,99.76898
07/30/2015 23:59:56,25,26.5625,37.5,31.25,30.078125,52,52,52,54,54,4090.528,4090.528,4090.528,4090.528,56.05413,39.1946144,1.92018008,2.99086881,99.76898
07/30/2015 23:59:57,20.3125,7.8125,34.375,46.875,27.34375,46,54,44,47,54,4090.5293,4090.5293,4090.5293,4090.5293,53.43843,36.3879356,1.95148969,2.978829,99.7690048
07/30/2015 23:59:58,0,0,0,1.5625,0.390625,44,45,44,45,46,4090.52881,4090.52881,4090.52881,4090.52881,40.1311722,16.6573887,2.72050381,2.51640487,99.769
07/30/2015 23:59:59,1.5625,3.125,1.5625,1.5625,1.953125,46,46,44,52,52,4090.52759,4090.52759,4090.52759,4090.52759,40.4619675,17.1759148,2.66270447,2.55106616,99.76897
