,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0
09/26/2015 14:11:13,92.1875,3.125,4.6875,7.8125,26.953125,59,51,47,50,59,4090.52441,4090.52441,4090.52441,4090.52441,58.34988,42.93699,1.77009308,2.70037961,99.76889
09/26/2015 14:11:14,35.9375,4.6875,25,7.8125,18.359375,47,47,47,49,49,4090.52539,4090.52539,4090.52539,4090.52539,51.7090263,33.1170959,2.18398643,2.70901656,99.76891
09/26/2015 14:11:15,1.5625,0,1.5625,7.8125,2.734375,46,46,45,48,48,4090.52783,4090.52783,4090.52783,4090.52783,42.2409439,18.9814358,2.73574924,2.56767631,99.7689743
09/26/2015 14:11:16,0,0,0,1.5625,0.390625,45,45,44,47,47,4090.52368,4090.52368,4090.52368,4090.52368,40.7968674,16.6653042,2.80499125,2.50720215,99.7688751
09/26/2015 14:11:17,0,0,0,1.49253607,0.373137,46,45,45,50,50,4090.52856,4090.52856,4090.52856,4090.52856,40.4872,16.0081367,2.83791471,2.49297953,99.76899
09/26/2015 14:11:18,0,0,0,0,0,45,44,44,46,46,4090.52441,4090.52441,4090.52441,4090.52441,40.280304,16.2481728,2.78401375,2.49592,99.76889
09/26/2015 14:11:19,23.4375,7.8125,21.875,14.0625,16.796875,57,49,47,49,56,4090.525,4090.525,4090.525,4090.525,49.3342628,30.3013554,2.185025,2.68087482,99.7689056
09/26/2015 14:11:20,12.5,9.375,10.9375,15.625,12.109375,45,46,45,47,47,4090.52563,4090.52563,4090.52563,4090.52563,46.34215,26.3008118,2.33320284,2.61952162,99.76892
09/26/2015 14:11:21,0,0,0,0,0,45,44,44,46,47,4090.527,4090.527,4090.527,4090.527,39.9285545,16.4946365,2.71864152,2.4976728,99.76895
09/26/2015 14:11:22,0,0,0,0,0,45,46,45,45,46,4090.52441,4090.52441,4090.52441,4090.52441,40.07158,16.768631,2.68514,2.506147,99.76888
09/26/2015 14:11:23,3.125,0,1.5625,3.125,1.953125,46,46,44,46,47,4090.52612,4090.52612,4090.52612,4090.52612,40.15865,16.9766426,2.66903543,2.5050416,99.76893
09/26/2015 14:11:24,0,0,3.125,0,0.78125,45,45,44,46,46,4090.52686,4090.52686,4090.52686,4090.52686,39.70471,16.1128941,2.719307,2.4974587,99.76894
09/26/2015 14:11:25,0,1.5625,1.5625,0,0.78125,46,46,45,47,47,4090.52515,4090.52515,4090.52515,4090.52515,40.36126,17.1823444,2.65999985,2.51348257,99.7689056
09/26/2015 14:11:26,0,0,0,1.5625,0.390625,46,45,53,47,53,4090.526,4090.526,4090.526,4090.526,40.2691422,17.0185,2.683071,2.511852,99.76892
09/26/2015 14:11:27,1.5625,0,1.5625,1.5625,1.171875,46,46,46,48,48,4090.52637,4090.52637,4090.52637,4090.52637,40.24876,16.9495468,2.68640876,2.51478124,99.7689362
09/26/2015 14:11:28,0,0,3.125,0,0.78125,45,46,44,47,47,4090.526,4090.526,4090.526,4090.526,40.11909,16.7774067,2.69522882,2.50839019,99.76892
09/26/2015 14:11:29,0,0,0,0,0,44,45,44,47,47,4090.52563,4090.52563,4090.52563,4090.52563,40.1351,16.8007355,2.69756913,2.50890255,99.76892
09/26/2015 14:11:30,10.76923,27.6923065,32.30769,9.375,20.03606,59,49,46,49,56,4090.52637,4090.52637,4090.52637,4090.52637,52.03004,34.5866661,1.994997,2.706261,99.7689362
09/26/2015 14:11:31,20.63492,1.58730149,9.523809,21.875,13.4052572,59,50,46,48,59,4090.525,4090.525,4090.525,4090.525,48.0796928,28.552599,2.25825739,2.66593742,99.7689
09/26/2015 14:11:32,20.3125,3.174603,35.9375,17.1875,19.1530228,46,45,45,48,48,4090.52661,4090.52661,4090.52661,4090.52661,50.5746155,32.3314362,2.10639834,2.69977665,99.76894
09/26/2015 14:11:33,21.875,36.9230728,17.1875,9.375,21.3401432,49,58,47,49,58,4090.524,4090.524,4090.524,4090.524,50.30363,32.0186768,2.095977,2.69721675,99.7688751
09/26/2015 14:11:34,25,29.6875,29.6875,25,27.34375,49,50,53,49,53,4090.52661,4090.52661,4090.52661,4090.52661,54.34902,38.298687,1.84604084,2.82325554,99.76894
09/26/2015 14:11:35,18.75,7.8125,37.5,42.1875,26.5625,53,52,54,52,54,4090.52612,4090.52612,4090.52612,4090.52612,54.46711,38.41097,1.87726665,2.87412763,99.76893
09/26/2015 14:11:36,54.6875,43.75,29.6875,37.5,41.40625,56,62,54,59,59,4090.52563,4090.52563,4090.52563,4090.52563,61.6460571,46.6099129,1.73051441,3.14528751,99.76891
09/26/2015 14:11:37,35.9375,28.125,37.5,17.1875,29.6875,48,48,48,50,50,4090.52539,4090.52539,4090.52539,4090.52539,56.1651039,39.4023857,1.96412134,2.98941851,99.76891
09/26/2015 14:11:38,6.25,26.5625,15.625,68.75,29.296875,48,49,48,59,59,4090.52563,4090.52563,4090.52563,4090.52563,58.2255936,42.77459,1.81484842,2.80309,99.76892
09/26/2015 14:11:39,4.6875,3.125,1.5625,21.875,7.8125,46,47,45,47,48,4090.526,4090.526,4090.526,4090.526,46.01287,24.7259235,2.52086282,2.57987356,99.76892
09/26/2015 14:11:40,1.5625,12.5,1.5625,76.5625,23.046875,48,48,49,60,60,4090.52637,4090.52637,4090.52637,4090.52637,56.6247826,40.7584076,1.84265149,2.68726563,99.7689362
09/26/2015 14:11:41,4.6875,14.0625,3.125,84.375,26.5625,48,48,47,60,60,4090.52466,4090.52466,4090.52466,4090.52466,58.40465,43.03223,1.81926358,2.70283055,99.76889
09/26/2015 14:11:42,3.125,7.8125,3.125,90.625,26.171875,47,48,48,60,60,4090.526,4090.526,4090.526,4090.526,58.58737,43.19492,1.83138752,2.72326636,99.76893
09/26/2015 14:11:43,11.7647057,22.05882,11.7647057,75,30.1470585,58,57,54,59,59,4090.52759,4090.52759,4090.52759,4090.52759,60.9627228,45.83627,1.80349422,2.801932,99.76897
09/26/2015 14:11:44,16.6666679,14.9999981,6.666666,83.33333,30.4166622,48,49,48,60,60,4090.523,4090.523,4090.523,4090.523,60.6885033,45.46237,1.8360256,2.7393105,99.76885
09/26/2015 14:11:45,0,0,1.5625,1.5625,0.78125,46,46,46,48,48,4090.52881,4090.52881,4090.52881,4090.52881,41.2609,17.66015,2.83850884,2.52552342,99.769
09/26/2015 14:11:46,0,0,0,0,0,45,46,44,46,46,4090.524,4090.524,4090.524,4090.524,40.4961357,16.19789,2.84897327,2.49442577,99.7688751
09/26/2015 14:11:47,9.375,12.5,1.5625,68.75,23.046875,46,47,47,60,60,4090.52612,4090.52612,4090.52612,4090.52612,55.5536156,38.7381248,1.96057045,2.67968559,99.76893
09/26/2015 14:11:48,4.6875,12.5,12.5,60.9375,22.65625,46,47,46,50,50,4090.52612,4090.52612,4090.52612,4090.52612,55.921814,39.248188,1.9910742,2.733548,99.76893
09/26/2015 14:11:49,0,0,0,0,0,46,45,45,48,48,4090.52563,4090.52563,4090.52563,4090.52563,41.15531,17.4815235,2.82066154,2.504798,99.76892
09/26/2015 14:11:50,0,1.5625,0,0,0.390625,46,45,44,47,47,4090.52563,4090.52563,4090.52563,4090.52563,40.2898865,16.3787346,2.79532528,2.50136757,99.76892
09/26/2015 14:11:51,0,1.5625,3.125,3.125,1.953125,46,45,45,47,47,4090.52637,4090.52637,4090.52637,4090.52637,39.80481,16.3414612,2.736063,2.50429559,99.7689362
09/26/2015 14:11:52,1.5625,0,1.5625,0,0.78125,45,44,43,47,47,4090.524,4090.524,4090.524,4090.524,40.0097771,16.692543,2.72362947,2.52281427,99.7688751
09/26/2015 14:11:53,1.5625,1.5625,0,3.125,1.5625,45,46,44,48,48,4090.528,4090.528,4090.528,4090.528,39.81614,16.3376179,2.73854876,2.502449,99.7689743
09/26/2015 14:11:54,3.125,0,3.125,0,1.5625,44,46,45,48,48,4090.525,4090.525,4090.525,4090.525,41.16081,18.278677,2.675594,2.53678155,99.7689056
09/26/2015 14:11:55,1.5625,1.5625,1.5625,4.6875,2.34375,46,45,46,46,46,4090.52612,4090.52612,4090.52612,4090.52612,40.96801,18.140522,2.67354846,2.544364,99.76893
09/26/2015 14:11:56,2.98507214,16.4179077,8.955222,11.9403,10.0746269,48,48,58,56,56,4090.52661,4090.52661,4090.52661,4090.52661,46.3170624,25.9424572,2.36727428,2.61977768,99.76894
09/26/2015 14:11:57,16.39344,13.1147566,22.9508228,21.3114738,18.442625,48,46,45,48,48,4090.52466,4090.52466,4090.52466,4090.52466,49.0111771,30.3469543,2.203294,2.66477656,99.7689
09/26/2015 14:11:58,3.125,0,0,0,0.78125,46,47,44,47,47,4090.52612,4090.52612,4090.52612,4090.52612,40.4203377,17.4897442,2.67151713,2.53408384,99.76893
09/26/2015 14:11:59,1.5625,0,0,0,0.390625,45,45,44,46,47,4090.52563,4090.52563,4090.52563,4090.52563,39.82697,16.4179,2.72453952,2.50397158,99.76892
09/26/2015 14:12:00,0,0,0,1.5625,0.390625,45,45,45,46,46,4090.52612,4090.52612,4090.52612,4090.52612,39.62466,16.0414562,2.74256968,2.49721169,99.76893
09/26/2015 14:12:01,0,0,0,1.5625,0.390625,44,44,45,46,47,4090.52466,4090.52466,4090.52466,4090.52466,39.6882858,16.0566788,2.73249149,2.49573874,99.7689
09/26/2015 14:12:02,0,0,0,1.5625,0.390625,45,44,44,47,47,4090.52686,4090.52686,4090.52686,4090.52686,39.6199341,15.96342,2.74752116,2.49944925,99.76895
09/26/2015 14:12:03,1.5625,0,1.5625,0,0.78125,45,45,45,46,46,4090.52441,4090.52441,4090.52441,4090.52441,39.5503769,15.8861666,2.74765444,2.49523258,99.76889
09/26/2015 14:12:04,0,1.5625,0,0,0.390625,46,46,44,46,47,4090.52563,4090.52563,4090.52563,4090.52563,39.7028847,16.07946,2.73926163,2.498401,99.76892
09/26/2015 14:12:05,0,1.5625,3.125,3.125,1.953125,44,45,44,46,46,4090.52661,4090.52661,4090.52661,4090.52661,40.31263,16.99585,2.70873523,2.51692748,99.76894
09/26/2015 14:12:06,0,0,1.5625,0,0.390625,46,45,45,46,47,4090.526,4090.526,4090.526,4090.526,40.3238373,17.0751057,2.697975,2.51313734,99.76892
09/26/2015 14:12:07,0,0,4.6875,0,1.171875,46,45,44,47,47,4090.52661,4090.52661,4090.52661,4090.52661,40.5081558,17.324543,2.71434927,2.5189054,99.7689362
09/26/2015 14:12:08,10.9375,10.9375,9.375,10.9375,10.546875,48,49,46,55,55,4090.52466,4090.52466,4090.52466,4090.52466,45.8911476,25.3749924,2.38015652,2.60994744,99.76889
09/26/2015 14:12:09,18.181818,31.818182,19.6969681,33.8461533,25.8857841,55,48,47,49,57,4090.52661,4090.52661,4090.52661,4090.52661,53.83963,37.6986656,1.87916374,2.81576467,99.76894
09/26/2015 14:12:10,29.03226,20.96774,4.838711,49.2063446,26.0112648,47,57,48,48,57,4090.52441,4090.52441,4090.52441,4090.52441,54.037384,38.08911,1.86693573,2.73105025,99.76889
09/26/2015 14:12:11,42.1875,25,34.375,34.375,33.984375,57,55,52,50,57,4090.52637,4090.52637,4090.52637,4090.52637,57.4883156,41.76625,1.81237674,3.10735679,99.7689362
09/26/2015 14:12:12,37.5,45.3125,39.0625,15.625,34.375,49,50,57,58,58,4090.52637,4090.52637,4090.52637,4090.52637,58.4703255,42.31225,1.88438845,3.00889754,99.7689362
09/26/2015 14:12:13,18.75,26.5625,28.125,56.25,32.421875,48,50,48,58,58,4090.52515,4090.52515,4090.52515,4090.52515,59.6511078,44.4002,1.77733815,2.88225818,99.7689056
09/26/2015 14:12:14,9.375,12.5,7.8125,89.0625,29.6875,47,48,47,59,59,4090.52563,4090.52563,4090.52563,4090.52563,58.7612534,43.3616371,1.82640982,2.71965885,99.76891
09/26/2015 14:12:15,3.125,12.5,4.6875,84.375,26.171875,46,48,48,60,60,4090.52637,4090.52637,4090.52637,4090.52637,58.42785,42.9476624,1.84630167,2.70453787,99.7689362
09/26/2015 14:12:16,6.25,10.9375,3.125,89.0625,27.34375,47,48,48,60,60,4090.52612,4090.52612,4090.52612,4090.52612,58.459198,43.0075569,1.84728229,2.7020216,99.76893
09/26/2015 14:12:17,17.1875,31.25,14.0625,78.125,35.15625,47,50,49,60,60,4090.526,4090.526,4090.526,4090.526,61.6659126,46.5824776,1.77467918,2.93968439,99.76892
09/26/2015 14:12:18,6.25,9.375,1.5625,89.0625,26.5625,47,48,48,60,60,4090.52539,4090.52539,4090.52539,4090.52539,58.6125832,43.1672,1.82859325,2.72112656,99.76891
09/26/2015 14:12:19,4.6875,10.9375,1.5625,85.9375,25.78125,49,50,49,58,58,4090.526,4090.526,4090.526,4090.526,58.53539,43.0969963,1.81961644,2.70672941,99.76893
09/26/2015 14:12:20,3.03030014,7.575756,1.51515007,92.42424,26.1363621,47,54,49,61,61,4090.52734,4090.52734,4090.52734,4090.52734,58.48033,43.0571632,1.82158363,2.70259428,99.76896
09/26/2015 14:12:21,8.064514,14.5161266,3.22580934,85.48387,27.8225784,49,48,48,61,61,4090.52417,4090.52417,4090.52417,4090.52417,58.4335,43.0054855,1.81652975,2.69698429,99.76888
09/26/2015 14:12:22,3.125,14.0625,4.6875,89.0625,27.734375,48,49,56,53,56,4090.52612,4090.52612,4090.52612,4090.52612,58.6207924,43.22102,1.80854976,2.71835542,99.76893
09/26/2015 14:12:23,7.8125,18.75,6.25,81.25,28.515625,48,49,48,60,60,4090.52612,4090.52612,4090.52612,4090.52612,59.0407066,43.7028923,1.80813169,2.7414906,99.76893
09/26/2015 14:12:24,7.8125,9.375,3.125,89.0625,27.34375,47,50,48,59,59,4090.52612,4090.52612,4090.52612,4090.52612,58.83107,43.48254,1.800275,2.75147748,99.76893
09/26/2015 14:12:25,10.9375,7.8125,6.25,90.625,28.90625,47,48,48,60,60,4090.525,4090.525,4090.525,4090.525,58.7803078,43.4078865,1.80903232,2.74622035,99.7689056
09/26/2015 14:12:26,9.375,17.1875,0,87.5,28.515625,48,48,48,60,60,4090.52686,4090.52686,4090.52686,4090.52686,58.7283745,43.3469276,1.80588913,2.74417186,99.76895
09/26/2015 14:12:27,1.5625,15.625,1.5625,84.375,25.78125,47,48,48,60,60,4090.52466,4090.52466,4090.52466,4090.52466,58.3233337,42.9022827,1.82762277,2.691297,99.7689
09/26/2015 14:12:28,6.25,9.375,3.125,90.625,27.34375,48,48,49,61,61,4090.52563,4090.52563,4090.52563,4090.52563,58.4784126,43.0571251,1.825377,2.70199418,99.76892
09/26/2015 14:12:29,4.6875,14.0625,1.5625,85.9375,26.5625,47,49,48,59,59,4090.52417,4090.52417,4090.52417,4090.52417,58.4370346,43.0352631,1.81275845,2.69807887,99.76888
09/26/2015 14:12:30,1.5625,9.375,1.5625,90.625,25.78125,47,48,48,60,60,4090.52832,4090.52832,4090.52832,4090.52832,58.5904541,43.1701355,1.8148855,2.711225,99.76898
09/26/2015 14:12:31,4.6875,12.5,3.125,89.0625,27.34375,47,49,48,60,60,4090.523,4090.523,4090.523,4090.523,58.53575,43.085907,1.82130456,2.70236373,99.76885
09/26/2015 14:12:32,7.8125,10.9375,3.125,84.375,26.5625,49,48,49,60,60,4090.528,4090.528,4090.528,4090.528,58.5424232,43.1092339,1.821469,2.71037054,99.76898
09/26/2015 14:12:33,7.69230747,16.9230766,4.615384,86.15385,28.8461514,50,51,50,58,58,4090.52734,4090.52734,4090.52734,4090.52734,58.4171257,42.94253,1.83962715,2.69375062,99.76896
09/26/2015 14:12:34,6.349206,11.1111107,6.349206,88.88889,28.1746025,48,49,48,61,61,4090.52368,4090.52368,4090.52368,4090.52368,58.38761,42.961235,1.83230889,2.69343042,99.76887
09/26/2015 14:12:35,7.8125,15.625,1.5625,84.375,27.34375,48,49,48,60,60,4090.52686,4090.52686,4090.52686,4090.52686,58.5000877,43.0639076,1.84182811,2.70402622,99.76894
09/26/2015 14:12:36,7.8125,12.5,4.6875,90.625,28.90625,48,49,49,61,61,4090.52515,4090.52515,4090.52515,4090.52515,58.53636,43.0654526,1.83011711,2.70784879,99.7689056
09/26/2015 14:12:37,4.6875,12.5,4.6875,89.0625,27.734375,47,49,51,57,57,4090.52686,4090.52686,4090.52686,4090.52686,58.4464073,43.0353851,1.83184087,2.69740081,99.76895
09/26/2015 14:12:38,7.8125,12.5,3.125,87.5,27.734375,46,49,49,60,60,4090.525,4090.525,4090.525,4090.525,58.55143,43.0866661,1.8448019,2.707364,99.7689
09/26/2015 14:12:39,3.125,15.625,7.8125,89.0625,28.90625,47,48,49,62,62,4090.52563,4090.52563,4090.52563,4090.52563,58.4472961,43.00771,1.84319544,2.69842982,99.76892
09/26/2015 14:12:40,10.9375,12.5,3.125,84.375,27.734375,46,48,48,61,61,4090.52612,4090.52612,4090.52612,4090.52612,58.869297,43.4392166,1.83396184,2.74416924,99.76893
09/26/2015 14:12:41,7.8125,12.5,9.375,87.5,29.296875,46,48,48,59,59,4090.526,4090.526,4090.526,4090.526,58.6368027,43.18538,1.83005393,2.7178247,99.76893
09/26/2015 14:12:42,7.246375,8.69565,8.69565,88.4058,28.2608681,51,52,49,57,57,4090.52686,4090.52686,4090.52686,4090.52686,58.40919,42.9594269,1.82750487,2.692627,99.76894
09/26/2015 14:12:43,6.779659,15.2542353,13.5593233,81.35593,29.2372875,48,47,47,61,61,4090.52466,4090.52466,4090.52466,4090.52466,58.47585,43.0119,1.82573032,2.70736241,99.76889
09/26/2015 14:12:44,23.4375,18.75,10.9375,84.375,34.375,59,58,50,53,59,4090.526,4090.526,4090.526,4090.526,62.53065,47.46628,1.77132893,2.83984756,99.76893
09/26/2015 14:12:45,7.8125,18.75,7.8125,85.9375,30.078125,47,48,48,61,61,4090.52515,4090.52515,4090.52515,4090.52515,59.69269,44.3623123,1.82359374,2.721813,99.7689056
09/26/2015 14:12:46,4.6875,14.0625,7.8125,90.625,29.296875,47,48,48,61,61,4090.52612,4090.52612,4090.52612,4090.52612,58.47299,43.08173,1.83648384,2.70013356,99.76893
09/26/2015 14:12:47,6.25,10.9375,23.4375,18.75,14.84375,46,47,46,47,47,4090.52563,4090.52563,4090.52563,4090.52563,49.191452,29.307539,2.36713386,2.6835227,99.76892
09/26/2015 14:12:48,0,0,3.125,0,0.78125,46,46,46,48,48,4090.52661,4090.52661,4090.52661,4090.52661,41.0949135,17.2193317,2.82776165,2.50036025,99.7689362
09/26/2015 14:12:49,0,0,1.5625,1.5625,0.78125,45,46,44,47,47,4090.526,4090.526,4090.526,4090.526,41.14063,17.2715378,2.789285,2.510799,99.76892
09/26/2015 14:12:50,0,0,1.5625,3.125,1.171875,45,45,46,46,54,4090.525,4090.525,4090.525,4090.525,41.51173,17.67603,2.76785731,2.51331186,99.7689056
09/26/2015 14:12:51,1.5625,0,1.5625,3.125,1.5625,45,46,45,47,47,4090.52637,4090.52637,4090.52637,4090.52637,41.6175575,18.4308643,2.69167519,2.52418017,99.7689362
09/26/2015 14:12:52,6.25,28.125,4.6875,32.8125,17.96875,48,59,49,48,57,4090.526,4090.526,4090.526,4090.526,50.6284027,32.3960762,2.09649658,2.65721154,99.76892
09/26/2015 14:12:53,29.6875,10.9375,3.125,3.125,11.71875,45,45,45,47,47,4090.52612,4090.52612,4090.52612,4090.52612,44.7936935,23.8113289,2.457087,2.59461927,99.7689362
09/26/2015 14:12:54,0,0,0,0,0,45,46,44,46,47,4090.525,4090.525,4090.525,4090.525,39.69093,16.07332,2.75860238,2.50012469,99.7689056
09/26/2015 14:12:55,0,0,0,0,0,45,46,45,47,47,4090.52466,4090.52466,4090.52466,4090.52466,39.7685432,16.21195,2.75463843,2.50614929,99.76889
09/26/2015 14:12:56,1.5625,0,0,3.125,1.171875,45,46,45,46,47,4090.52686,4090.52686,4090.52686,4090.52686,39.6767044,16.0440617,2.73984456,2.50347376,99.76894
09/26/2015 14:12:57,0,0,0,1.42857432,0.357145071,45,47,45,51,51,4090.52734,4090.52734,4090.52734,4090.52734,39.6419258,15.9754391,2.71997833,2.49738383,99.76896
09/26/2015 14:12:58,0,0,1.72413588,0,0.431036949,45,45,45,46,46,4090.524,4090.524,4090.524,4090.524,39.6948242,16.0756283,2.715067,2.50442052,99.7688751
09/26/2015 14:12:59,1.5625,0,0,0,0.390625,45,46,45,46,47,4090.52686,4090.52686,4090.52686,4090.52686,39.6916733,16.1076031,2.721696,2.51027656,99.76895
09/26/2015 14:13:00,3.125,0,1.5625,1.5625,1.5625,45,46,45,46,47,4090.525,4090.525,4090.525,4090.525,39.98592,16.5270672,2.69275784,2.52103138,99.7689
09/26/2015 14:13:01,0,1.5625,1.5625,0,0.78125,45,46,45,46,46,4090.52734,4090.52734,4090.52734,4090.52734,39.74226,16.182827,2.7124815,2.501627,99.76896
09/26/2015 14:13:02,1.5625,0,0,1.5625,0.78125,45,46,45,49,49,4090.52271,4090.52271,4090.52271,4090.52271,39.7851868,16.1842556,2.739628,2.50792933,99.76885
09/26/2015 14:13:03,0,0,1.5625,1.5625,0.78125,46,46,45,47,47,4090.52856,4090.52856,4090.52856,4090.52856,39.77668,16.2040443,2.71655416,2.49969864,99.76899
09/26/2015 14:13:04,0,0,1.5625,0,0.390625,46,47,45,46,47,4090.52417,4090.52417,4090.52417,4090.52417,40.09924,16.7716122,2.69647,2.50784659,99.76888
09/26/2015 14:13:05,1.5625,1.5625,1.5625,0,1.171875,45,45,45,46,47,4090.52661,4090.52661,4090.52661,4090.52661,39.7660866,16.20723,2.709066,2.49591017,99.76894
09/26/2015 14:13:06,0,1.5625,1.5625,1.5625,1.171875,46,46,45,47,47,4090.52539,4090.52539,4090.52539,4090.52539,40.5939941,17.30219,2.68359423,2.52181029,99.76891
09/26/2015 14:13:07,0,0,0,0,0,45,47,45,47,47,4090.52637,4090.52637,4090.52637,4090.52637,39.78112,16.16272,2.721696,2.49652171,99.7689362
09/26/2015 14:13:08,0,0,0,0,0,44,46,44,46,48,4090.52515,4090.52515,4090.52515,4090.52515,39.4184227,15.649209,2.72110248,2.49050283,99.7689056
09/26/2015 14:13:09,0,0,0,0,0,46,45,45,46,47,4090.52661,4090.52661,4090.52661,4090.52661,39.4942131,15.7887812,2.69965076,2.4930656,99.76894
09/26/2015 14:13:10,0,1.5625,3.125,1.5625,1.5625,46,45,45,47,47,4090.52515,4090.52515,4090.52515,4090.52515,40.3142,16.9813557,2.65905428,2.51141071,99.7689056
09/26/2015 14:13:11,1.5625,0,1.5625,0,0.78125,46,46,45,46,46,4090.526,4090.526,4090.526,4090.526,40.60758,17.4692459,2.63016248,2.51904082,99.76893
09/26/2015 14:13:12,12.5,1.53846145,6.25,6.25,6.634617,48,48,56,50,56,4090.52563,4090.52563,4090.52563,4090.52563,43.0095062,20.8813763,2.52430916,2.57617855,99.76891
09/26/2015 14:13:13,23.4375,9.375,51.5625,14.0625,24.609375,49,61,48,50,61,4090.52563,4090.52563,4090.52563,4090.52563,54.7182274,38.4639359,1.85751927,2.759406,99.76892
09/26/2015 14:13:14,8.823532,26.4705887,20.5882378,17.6470585,18.3823528,46,46,47,51,51,4090.527,4090.527,4090.527,4090.527,50.125885,31.74864,2.116394,2.692636,99.76895
09/26/2015 14:13:15,3.333336,1.66666508,3.333336,3.333336,2.916664,45,45,46,46,49,4090.52246,4090.52246,4090.52246,4090.52246,40.3385544,17.2490864,2.657439,2.51315737,99.76884
09/26/2015 14:13:16,0,0,0,1.5625,0.390625,46,46,45,47,47,4090.529,4090.529,4090.529,4090.529,39.94757,16.5778637,2.667731,2.508573,99.7690048
09/26/2015 14:13:17,0,1.5625,0,0,0.390625,46,46,45,45,46,4090.525,4090.525,4090.525,4090.525,39.5178947,15.811203,2.71538019,2.49427724,99.7689
09/26/2015 14:13:18,0,0,1.5625,1.5625,0.78125,45,45,45,46,46,4090.52661,4090.52661,4090.52661,4090.52661,39.6953239,16.07986,2.72021914,2.49960828,99.7689362
09/26/2015 14:13:19,0,0,0,0,0,45,45,46,47,47,4090.52515,4090.52515,4090.52515,4090.52515,39.759182,16.1597233,2.71264958,2.49681044,99.7689056
09/26/2015 14:13:20,6.25,1.5625,1.5625,1.5625,2.734375,46,45,45,47,47,4090.52539,4090.52539,4090.52539,4090.52539,40.88524,17.9636536,2.63003469,2.54552174,99.76891
09/26/2015 14:13:21,0,0,0,0,0,46,46,45,46,48,4090.52661,4090.52661,4090.52661,4090.52661,40.0020447,16.5297222,2.69253278,2.502338,99.76894
09/26/2015 14:13:22,0,0,0,3.125,0.78125,45,45,47,46,47,4090.525,4090.525,4090.525,4090.525,40.7486725,17.6595535,2.66184354,2.5272,99.7689
09/26/2015 14:13:23,0,0,0,0,0,44,45,45,47,47,4090.52612,4090.52612,4090.52612,4090.52612,40.94689,17.9041634,2.65940738,2.5667274,99.76893
