,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0
09/17/2015 19:50:08,1.5625,6.25,4.6875,3.125,3.90625,42,42,41,41,42,4090.5293,4090.5293,4090.5293,4090.5293,39.7910423,16.5151043,2.39369178,2.52041483,99.7690048
09/17/2015 19:50:09,7.8125,26.5625,15.625,14.0625,16.015625,44,54,44,47,54,4090.52979,4090.52979,4090.52979,4090.52979,46.78068,26.6617546,2.0506835,2.83114,99.76902
09/17/2015 19:50:10,9.375,32.8125,14.0625,12.5,17.1875,41,42,41,43,43,4090.5293,4090.5293,4090.5293,4090.5293,46.7385025,26.884388,2.039262,2.794868,99.7690048
09/17/2015 19:50:11,6.25,0,4.6875,1.5625,3.125,41,42,41,42,42,4090.52979,4090.52979,4090.52979,4090.52979,39.8703346,16.7477551,2.37720585,2.51870918,99.76902
09/17/2015 19:50:12,0,0,3.125,0,0.78125,41,42,41,41,42,4090.53,4090.53,4090.53,4090.53,38.32106,14.3382635,2.47974,2.49287772,99.76903
09/17/2015 19:50:13,0,0,1.5625,1.5625,0.78125,42,42,40,40,42,4090.52881,4090.52881,4090.52881,4090.52881,38.6824455,15.0901756,2.435696,2.51026559,99.769
09/17/2015 19:50:14,6.25,3.125,4.6875,1.5625,3.90625,40,42,41,42,42,4090.52954,4090.52954,4090.52954,4090.52954,39.88775,16.8057079,2.37469959,2.524155,99.76901
09/17/2015 19:50:15,0,0,0,0,0,41,42,41,42,42,4090.529,4090.529,4090.529,4090.529,38.3324852,14.3681517,2.46406913,2.491897,99.7690048
09/17/2015 19:50:16,3.125,7.8125,3.125,1.5625,3.90625,41,42,41,42,43,4090.52979,4090.52979,4090.52979,4090.52979,39.22503,15.81265,2.412973,2.559787,99.76902
09/17/2015 19:50:17,6.25,6.25,4.6875,6.25,5.859375,41,42,41,42,43,4090.53,4090.53,4090.53,4090.53,40.8704529,18.4475727,2.29800344,2.580917,99.76903
09/17/2015 19:50:18,0,0,6.25,1.5625,1.953125,43,43,48,44,48,4090.52881,4090.52881,4090.52881,4090.52881,39.5348244,16.4546223,2.36954021,2.54930258,99.769
09/17/2015 19:50:19,1.5625,1.5625,3.125,1.5625,1.953125,42,42,41,42,42,4090.52954,4090.52954,4090.52954,4090.52954,39.7723846,16.9849739,2.342043,2.556276,99.76901
09/17/2015 19:50:20,4.6875,4.6875,7.8125,1.5625,4.6875,42,42,41,42,42,4090.53,4090.53,4090.53,4090.53,40.0223465,17.02452,2.37526441,2.53619123,99.76903
09/17/2015 19:50:21,25,21.875,21.875,20.3125,22.265625,48,48,44,47,48,4090.5293,4090.5293,4090.5293,4090.5293,49.89004,31.4231853,1.89153028,2.99391627,99.76901
09/17/2015 19:50:22,0,1.5625,1.5625,3.125,1.5625,42,42,42,42,42,4090.52954,4090.52954,4090.52954,4090.52954,38.7377243,15.319046,2.44375324,2.502605,99.76901
09/17/2015 19:50:23,3.125,0,4.6875,4.6875,3.125,41,42,41,41,42,4090.53,4090.53,4090.53,4090.53,39.993824,16.90215,2.38441348,2.52494359,99.76902
09/17/2015 19:50:24,0,0,1.58730149,1.5625,0.7874489,41,43,40,41,43,4090.53027,4090.53027,4090.53027,4090.53027,38.42397,14.4952774,2.473512,2.496431,99.76903
09/17/2015 19:50:25,1.5625,0,0,0,0.390625,42,42,40,41,42,4090.52832,4090.52832,4090.52832,4090.52832,38.3824768,14.4937372,2.47326517,2.49610186,99.76898
09/17/2015 19:50:26,4.6875,6.060606,7.69230747,1.5625,5.00072861,42,42,41,42,43,4090.52979,4090.52979,4090.52979,4090.52979,40.4038544,17.6391048,2.353831,2.54658246,99.76902
09/17/2015 19:50:27,6.25,17.1875,6.25,10.9375,10.15625,45,49,45,47,49,4090.529,4090.529,4090.529,4090.529,43.5405045,21.9445,2.22975874,2.71606016,99.769
09/17/2015 19:50:28,26.5625,35.9375,37.5,42.1875,35.546875,51,58,47,50,58,4090.53,4090.53,4090.53,4090.53,57.9407654,42.06597,1.63642311,3.29747534,99.76902
09/17/2015 19:50:29,28.125,14.0625,23.4375,15.625,20.3125,43,43,42,45,45,4090.52979,4090.52979,4090.52979,4090.52979,50.5858841,32.35395,1.91735983,2.91850257,99.76902
09/17/2015 19:50:30,10.9375,23.4375,4.6875,6.25,11.328125,44,44,42,42,44,4090.52856,4090.52856,4090.52856,4090.52856,44.5022659,23.77988,2.17247224,2.721771,99.76899
09/17/2015 19:50:31,6.25,4.6875,3.125,4.6875,4.6875,47,45,45,43,47,4090.52954,4090.52954,4090.52954,4090.52954,40.96599,18.44044,2.36254,2.597112,99.76901
09/17/2015 19:50:32,9.375,4.6875,7.8125,3.125,6.25,42,43,42,44,44,4090.53,4090.53,4090.53,4090.53,42.8815842,21.38254,2.2548902,2.71016932,99.76903
09/17/2015 19:50:33,15.625,15.625,18.75,18.75,17.1875,46,51,45,49,51,4090.52979,4090.52979,4090.52979,4090.52979,47.8343163,28.3961182,2.020291,2.9427917,99.76902
09/17/2015 19:50:34,20.3125,23.4375,20.63492,21.875,21.5649776,43,42,42,41,43,4090.5293,4090.5293,4090.5293,4090.5293,49.7457161,31.1667347,1.94432175,2.961861,99.7690048
09/17/2015 19:50:35,4.6875,4.6875,3.125,3.125,3.90625,41,42,42,41,42,4090.529,4090.529,4090.529,4090.529,40.72926,18.1566238,2.36502075,2.58069348,99.7690048
09/17/2015 19:50:36,14.0625,12.5,19.9999981,12.5,14.765626,50,46,46,52,52,4090.52954,4090.52954,4090.52954,4090.52954,45.08452,24.1831341,2.17282248,2.85871434,99.76901
09/17/2015 19:50:37,25,32.8125,35.9375,35.9375,32.421875,46,45,45,50,50,4090.53,4090.53,4090.53,4090.53,54.62923,37.40803,1.77187276,3.49659514,99.76903
09/17/2015 19:50:38,14.0625,18.75,15.625,10.9375,14.84375,43,43,42,42,43,4090.53,4090.53,4090.53,4090.53,44.92778,24.2601013,2.17637277,2.8024776,99.76903
09/17/2015 19:50:39,3.125,6.25,4.6875,4.6875,4.6875,41,42,42,41,43,4090.52881,4090.52881,4090.52881,4090.52881,41.0323143,18.7396374,2.333407,2.65921545,99.769
09/17/2015 19:50:40,4.6875,3.125,7.8125,4.6875,5.078125,43,42,41,42,43,4090.52954,4090.52954,4090.52954,4090.52954,39.7389526,16.7905464,2.39711761,2.562677,99.76901
09/17/2015 19:50:41,3.125,3.125,4.6875,4.6875,3.90625,42,42,41,43,43,4090.53,4090.53,4090.53,4090.53,41.1547928,18.8761024,2.320232,2.59044266,99.76903
09/17/2015 19:50:42,0,0,0,3.125,0.78125,42,41,41,41,43,4090.5293,4090.5293,4090.5293,4090.5293,38.7062225,15.05961,2.483002,2.49562573,99.7690048
09/17/2015 19:50:43,0,0,1.5625,1.5625,0.78125,41,42,41,42,42,4090.53,4090.53,4090.53,4090.53,38.58115,14.8393278,2.469592,2.50234818,99.76903
09/17/2015 19:50:44,9.375,15.3846149,20.3125,14.0625,14.7836571,42,43,43,43,43,4090.529,4090.529,4090.529,4090.529,45.799,25.3282814,2.1243062,2.70580959,99.769
09/17/2015 19:50:45,3.125,1.5625,1.5625,7.8125,3.515625,42,42,40,42,42,4090.5293,4090.5293,4090.5293,4090.5293,39.3158035,16.15287,2.43564224,2.52522564,99.7690048
09/17/2015 19:50:46,0,3.125,3.125,0,1.5625,42,42,41,42,42,4090.52979,4090.52979,4090.52979,4090.52979,39.1379662,15.795105,2.44885254,2.53632474,99.76902
09/17/2015 19:50:47,4.6875,0,4.6875,4.6875,3.515625,42,42,41,42,43,4090.5293,4090.5293,4090.5293,4090.5293,40.1197662,17.2055569,2.41900563,2.52604413,99.7690048
09/17/2015 19:50:48,0,1.5625,1.5625,1.5625,1.171875,41,42,40,42,42,4090.53076,4090.53076,4090.53076,4090.53076,38.4886055,14.7256031,2.49527955,2.49747276,99.76904
09/17/2015 19:50:49,0,0,0,1.5625,0.390625,42,42,41,41,42,4090.52954,4090.52954,4090.52954,4090.52954,38.43095,14.5554733,2.49949741,2.49692917,99.76901
09/17/2015 19:50:50,9.375,15.625,7.8125,7.8125,10.15625,42,43,41,42,44,4090.52856,4090.52856,4090.52856,4090.52856,42.08778,20.1894455,2.29268742,2.651808,99.76899
09/17/2015 19:50:51,3.125,1.5625,1.5625,3.125,2.34375,41,42,41,42,42,4090.5293,4090.5293,4090.5293,4090.5293,39.39229,16.25901,2.44402957,2.54163027,99.76901
09/17/2015 19:50:52,0,0,1.58730149,0,0.396823883,41,42,41,42,43,4090.53052,4090.53052,4090.53052,4090.53052,38.88957,15.3777943,2.47554541,2.51012778,99.7690353
09/17/2015 19:50:53,6.25,4.6875,3.125,6.25,5.078125,42,42,41,41,42,4090.52881,4090.52881,4090.52881,4090.52881,40.27945,17.4813976,2.37231016,2.5265255,99.769
09/17/2015 19:50:54,3.125,0,1.53846145,0,1.16586685,42,42,40,41,42,4090.52954,4090.52954,4090.52954,4090.52954,39.11827,15.795599,2.45412636,2.51357,99.76901
09/17/2015 19:50:55,1.5625,0,1.5625,0,0.78125,43,42,41,42,43,4090.53027,4090.53027,4090.53027,4090.53027,38.80685,15.2438507,2.473402,2.49253249,99.7690353
09/17/2015 19:50:56,1.5625,4.6875,9.523809,3.125,4.724705,43,42,41,42,43,4090.528,4090.528,4090.528,4090.528,40.2605324,17.4516411,2.40686274,2.52646637,99.76898
09/17/2015 19:50:57,3.125,12.5,4.615384,1.5625,5.45072,44,43,41,42,44,4090.53,4090.53,4090.53,4090.53,41.3375931,19.27418,2.3178668,2.69397545,99.76903
09/17/2015 19:50:58,0,0,1.5625,1.5625,0.78125,42,42,41,41,43,4090.5293,4090.5293,4090.5293,4090.5293,38.5965652,14.9576406,2.46267772,2.50190759,99.7690048
09/17/2015 19:50:59,6.25,4.615384,3.125,4.6875,4.66947,43,42,41,42,43,4090.53052,4090.53052,4090.53052,4090.53052,40.6820641,18.1078243,2.348971,2.57585073,99.7690353
09/17/2015 19:51:00,0,0,1.5625,1.5625,0.78125,42,42,41,41,43,4090.52832,4090.52832,4090.52832,4090.52832,38.95147,15.4784126,2.47239971,2.51317644,99.76898
09/17/2015 19:51:01,3.125,3.125,0,0,1.5625,42,42,41,42,42,4090.52979,4090.52979,4090.52979,4090.52979,39.2800636,16.14142,2.42658615,2.54137087,99.76902
09/17/2015 19:51:02,3.125,1.5625,3.125,4.6875,3.125,43,42,41,41,43,4090.5293,4090.5293,4090.5293,4090.5293,39.79192,16.55115,2.432596,2.518394,99.7690048
09/17/2015 19:51:03,0,1.58730149,0,0,0.396823883,42,42,40,41,43,4090.52954,4090.52954,4090.52954,4090.52954,38.4161034,14.52199,2.50154376,2.49534178,99.76901
09/17/2015 19:51:04,3.125,1.53846145,0,0,1.16586685,41,42,41,42,43,4090.53027,4090.53027,4090.53027,4090.53027,38.5117455,14.6900463,2.4930892,2.496503,99.76903
09/17/2015 19:51:05,4.6875,1.5625,1.58730149,4.6875,3.131199,42,42,41,42,43,4090.5293,4090.5293,4090.5293,4090.5293,39.8282356,16.62616,2.42915368,2.518043,99.76901
09/17/2015 19:51:06,0,0,3.076923,0,0.7692337,42,42,41,42,43,4090.5293,4090.5293,4090.5293,4090.5293,38.3847733,14.4347439,2.512376,2.491122,99.7690048
09/17/2015 19:51:07,1.5625,0,1.5625,0,0.78125,42,42,41,42,43,4090.53052,4090.53052,4090.53052,4090.53052,38.29156,14.280302,2.5111835,2.49162245,99.7690353
09/17/2015 19:51:08,4.6875,3.125,3.125,1.5625,3.125,42,42,40,42,43,4090.52881,4090.52881,4090.52881,4090.52881,39.7815857,16.5529652,2.4308002,2.51869774,99.769
09/17/2015 19:51:09,0,1.5625,0,0,0.390625,42,42,40,43,43,4090.53052,4090.53052,4090.53052,4090.53052,38.6549072,14.9006147,2.50087881,2.50911236,99.7690353
09/17/2015 19:51:10,0,0,3.125,0,0.78125,42,41,40,42,43,4090.5293,4090.5293,4090.5293,4090.5293,38.3674622,14.4294348,2.51026082,2.49047232,99.7690048
09/17/2015 19:51:11,3.125,3.125,4.6875,4.6875,3.90625,42,42,41,42,42,4090.52856,4090.52856,4090.52856,4090.52856,40.0283737,16.94149,2.39357615,2.52784252,99.76899
09/17/2015 19:51:12,1.5625,0,0,0,0.390625,41,42,41,41,42,4090.52979,4090.52979,4090.52979,4090.52979,38.4304,14.60462,2.47173882,2.49030614,99.76902
09/17/2015 19:51:13,0,1.61290169,0,1.5625,0.7938504,41,42,40,41,42,4090.529,4090.529,4090.529,4090.529,38.4355545,14.5046692,2.4823215,2.49493957,99.7690048
09/17/2015 19:51:14,4.6875,7.575756,1.5625,3.125,4.23768759,43,42,41,43,43,4090.53027,4090.53027,4090.53027,4090.53027,40.1773567,17.0380688,2.4035933,2.53773737,99.76903
09/17/2015 19:51:15,3.125,1.5625,0,1.5625,1.5625,41,43,41,42,43,4090.5293,4090.5293,4090.5293,4090.5293,39.01227,15.5490408,2.45078421,2.52395916,99.76901
09/17/2015 19:51:16,1.5625,0,0,0,0.390625,42,42,40,42,42,4090.53,4090.53,4090.53,4090.53,38.5948524,14.8733177,2.470788,2.49560666,99.76902
09/17/2015 19:51:17,1.5625,4.6875,1.5625,7.8125,3.90625,43,42,41,42,43,4090.5293,4090.5293,4090.5293,4090.5293,40.1565,17.2136726,2.39537787,2.53349924,99.7690048
09/17/2015 19:51:18,1.5625,4.76190472,4.76190472,4.6875,3.94345522,42,42,41,41,42,4090.52979,4090.52979,4090.52979,4090.52979,39.112072,15.7513542,2.44203281,2.525357,99.76902
09/17/2015 19:51:19,0,6.153846,1.53846145,0,1.9230783,46,48,46,50,50,4090.52979,4090.52979,4090.52979,4090.52979,40.1327934,17.092514,2.39691758,2.54694057,99.76902
09/17/2015 19:51:20,26.5625,35.9375,28.125,18.75,27.34375,42,42,41,44,44,4090.5293,4090.5293,4090.5293,4090.5293,53.0161324,35.8385,1.79199243,3.09356356,99.7690048
09/17/2015 19:51:21,21.875,20.3125,18.75,12.5,18.359375,48,46,43,54,54,4090.529,4090.529,4090.529,4090.529,47.52668,27.7745934,2.06701922,2.8277564,99.769
09/17/2015 19:51:22,32.8125,32.8125,26.5625,29.6875,30.46875,49,54,45,45,54,4090.52734,4090.52734,4090.52734,4090.52734,54.47404,37.4735,1.78307831,3.14270234,99.76896
09/17/2015 19:51:23,29.6875,21.875,12.6984119,37.5,25.4402275,44,43,43,44,44,4090.53174,4090.53174,4090.53174,4090.53174,52.49793,34.734127,1.894821,3.03021,99.7690659
09/17/2015 19:51:24,3.125,1.5625,0,3.125,1.953125,43,42,41,41,43,4090.5293,4090.5293,4090.5293,4090.5293,38.9855042,15.5448284,2.4997375,2.51401854,99.7690048
09/17/2015 19:51:25,31.25,26.5625,25,32.8125,28.90625,45,45,44,54,54,4090.52368,4090.52368,4090.52368,4090.52368,55.2956543,38.1966324,1.79208744,3.139583,99.76887
09/17/2015 19:51:26,65.625,59.375,65.625,75,66.40625,51,51,52,56,56,4090.53516,4090.53516,4090.53516,4090.53516,73.44737,59.8835526,1.4327836,3.724944,99.76915
09/17/2015 19:51:27,43.75,43.75,43.75,46.875,44.53125,50,51,49,54,54,4090.529,4090.529,4090.529,4090.529,63.2545967,48.2319756,1.60806012,3.43247437,99.7690048
09/17/2015 19:51:28,12.5,17.1875,20.3125,18.75,17.1875,44,49,44,44,49,4090.53052,4090.53052,4090.53052,4090.53052,47.3812752,26.879612,2.20785141,2.85981655,99.76904
09/17/2015 19:51:29,3.125,3.125,6.25,4.6875,4.296875,44,42,42,44,45,4090.52954,4090.52954,4090.52954,4090.52954,40.1454277,17.1620331,2.43440342,2.53775978,99.76901
09/17/2015 19:51:30,3.125,0,3.125,1.5625,1.953125,42,42,41,41,44,4090.52979,4090.52979,4090.52979,4090.52979,39.657505,16.6040783,2.44645786,2.56259584,99.76902
09/17/2015 19:51:31,3.125,1.53846145,1.5625,3.125,2.33774185,43,43,41,41,44,4090.529,4090.529,4090.529,4090.529,39.1961021,15.835701,2.45940471,2.54609871,99.769
09/17/2015 19:51:32,7.8125,4.76190472,6.25,6.25,6.26860237,42,42,41,42,43,4090.52979,4090.52979,4090.52979,4090.52979,41.3644,19.16567,2.33666325,2.62529635,99.76902
09/17/2015 19:51:33,7.8125,10.76923,7.8125,10.9375,9.33293152,43,43,42,42,44,4090.52954,4090.52954,4090.52954,4090.52954,41.44958,19.1218185,2.34535956,2.70363021,99.76901
09/17/2015 19:51:34,6.25,3.125,7.936507,4.6875,5.49975,42,42,40,43,43,4090.529,4090.529,4090.529,4090.529,40.8787727,18.6119652,2.33185124,2.65049958,99.7690048
09/17/2015 19:51:35,6.25,6.349206,6.25,3.125,5.49355125,42,42,41,42,44,4090.53027,4090.53027,4090.53027,4090.53027,40.461998,17.8952732,2.36452556,2.55904412,99.7690353
09/17/2015 19:51:36,3.125,0,0,0,0.78125,42,42,42,41,44,4090.52856,4090.52856,4090.52856,4090.52856,38.82078,15.2245092,2.49618554,2.50411725,99.76899
09/17/2015 19:51:37,17.1875,15.625,21.875,23.4375,19.53125,43,52,43,43,52,4090.53,4090.53,4090.53,4090.53,48.47862,29.3364582,2.0050807,3.0452764,99.76903
09/17/2015 19:51:38,9.375,21.875,21.875,35.9375,22.265625,45,45,53,47,53,4090.53,4090.53,4090.53,4090.53,48.0167,28.4153843,2.05382848,2.99741888,99.76902
09/17/2015 19:51:39,42.1875,40.625,46.875,56.25,46.484375,56,46,44,46,55,4090.52783,4090.52783,4090.52783,4090.52783,61.08958,46.1146965,1.55612087,3.601962,99.76897
09/17/2015 19:51:40,18.75,29.6875,20.3125,28.125,24.21875,48,45,51,48,51,4090.53076,4090.53076,4090.53076,4090.53076,50.7621651,32.4292564,1.92654192,3.13262367,99.76904
09/17/2015 19:51:41,7.8125,10.9375,9.375,7.8125,8.984375,43,43,42,42,46,4090.52954,4090.52954,4090.52954,4090.52954,43.3650856,22.2451916,2.2327826,2.739812,99.76901
